user_id,variant,device,day,converted
682,control,desktop,13,0
14450,treatment,mobile,8,0
18386,treatment,desktop,14,0
15583,treatment,mobile,13,0
3647,control,desktop,3,0
17493,treatment,desktop,11,0
5881,control,mobile,1,0
13328,treatment,desktop,3,0
14117,treatment,desktop,12,0
9187,control,mobile,5,0
8048,control,mobile,10,0
9196,control,mobile,1,0
15799,treatment,mobile,14,0
6638,control,mobile,11,0
11521,control,mobile,7,0
2800,control,mobile,7,0
17668,treatment,desktop,4,0
2980,control,mobile,11,0
22453,treatment,mobile,7,0
2020,control,mobile,4,1
1654,control,mobile,11,0
9630,control,mobile,7,0
808,control,mobile,1,0
7451,control,desktop,7,0
15909,treatment,desktop,13,0
11527,control,mobile,5,0
12286,treatment,mobile,12,0
19610,treatment,desktop,4,0
19548,treatment,mobile,7,1
16253,treatment,mobile,13,0
569,control,mobile,3,1
14573,treatment,mobile,10,1
7000,control,desktop,8,0
1307,control,desktop,4,1
9930,control,mobile,14,0
338,control,desktop,6,0
3021,control,desktop,14,0
10216,control,desktop,6,0
14394,treatment,mobile,6,0
14812,treatment,desktop,7,0
23667,treatment,mobile,6,0
10771,control,desktop,4,0
17886,treatment,mobile,7,0
22915,treatment,mobile,10,0
23366,treatment,mobile,3,0
23218,treatment,mobile,6,0
16248,treatment,mobile,2,0
3695,control,desktop,14,0
1384,control,mobile,12,0
11004,control,desktop,5,0
19887,treatment,mobile,1,0
11373,control,mobile,8,0
7910,control,desktop,4,0
16487,treatment,desktop,10,0
21845,treatment,desktop,11,0
22073,treatment,desktop,12,0
20929,treatment,mobile,12,0
23268,treatment,mobile,8,0
4010,control,desktop,2,0
22877,treatment,desktop,3,0
14740,treatment,mobile,5,0
3405,control,mobile,6,0
272,control,mobile,12,0
8400,control,mobile,4,0
11020,control,mobile,10,0
6075,control,mobile,12,0
20439,treatment,desktop,5,0
3682,control,mobile,7,0
16765,treatment,desktop,4,0
123,control,desktop,8,0
12494,treatment,mobile,5,0
4080,control,mobile,14,0
15866,treatment,mobile,3,0
2571,control,desktop,1,0
1391,control,mobile,6,1
11389,control,mobile,10,0
3685,control,mobile,10,0
11163,control,desktop,12,0
19504,treatment,desktop,11,0
8735,control,mobile,12,0
10666,control,desktop,9,0
9030,control,mobile,13,0
15894,treatment,desktop,2,0
21465,treatment,mobile,11,0
5817,control,mobile,1,0
783,control,desktop,4,0
7226,control,desktop,8,0
23414,treatment,mobile,9,0
9059,control,desktop,6,0
17747,treatment,desktop,3,0
22951,treatment,mobile,9,0
8347,control,desktop,5,0
14811,treatment,desktop,3,0
19992,treatment,mobile,5,0
12725,treatment,mobile,3,0
3381,control,mobile,8,0
13610,treatment,desktop,10,0
18989,treatment,mobile,9,0
23908,treatment,desktop,12,0
1691,control,mobile,12,0
4225,control,mobile,8,0
1712,control,mobile,11,0
22648,treatment,desktop,4,0
9280,control,mobile,1,0
18834,treatment,mobile,12,0
9629,control,mobile,14,0
12982,treatment,mobile,2,0
19699,treatment,mobile,10,0
20365,treatment,desktop,8,0
1468,control,mobile,9,0
4762,control,mobile,7,0
21003,treatment,mobile,11,0
5939,control,mobile,7,0
13185,treatment,desktop,11,0
22342,treatment,mobile,6,0
16021,treatment,mobile,2,0
2961,control,mobile,3,0
12316,treatment,mobile,6,0
21938,treatment,mobile,6,0
20935,treatment,mobile,6,0
17405,treatment,desktop,8,0
8696,control,mobile,14,0
4874,control,mobile,14,0
2965,control,desktop,7,0
16343,treatment,mobile,10,0
10940,control,mobile,12,0
21672,treatment,desktop,8,0
1271,control,mobile,2,0
16960,treatment,desktop,1,0
23702,treatment,mobile,7,0
17611,treatment,mobile,6,0
18892,treatment,mobile,3,0
4125,control,mobile,12,0
21480,treatment,mobile,6,0
20654,treatment,mobile,13,0
23623,treatment,mobile,2,0
20608,treatment,mobile,11,0
906,control,mobile,5,0
4691,control,mobile,11,0
544,control,desktop,11,0
15635,treatment,mobile,3,0
2373,control,desktop,10,0
3058,control,mobile,12,0
12117,treatment,desktop,3,0
10632,control,mobile,13,0
9923,control,mobile,6,0
2878,control,mobile,5,0
7518,control,desktop,4,0
18058,treatment,desktop,6,0
23463,treatment,desktop,2,0
19466,treatment,mobile,12,0
22764,treatment,mobile,2,0
8235,control,mobile,4,0
17026,treatment,mobile,13,0
351,control,desktop,8,0
23645,treatment,mobile,1,0
23014,treatment,mobile,14,0
977,control,mobile,3,0
11791,control,mobile,6,0
5721,control,mobile,1,0
5323,control,desktop,14,0
8999,control,mobile,13,0
22662,treatment,mobile,5,1
3138,control,mobile,11,0
23834,treatment,mobile,9,0
9524,control,mobile,5,0
8308,control,desktop,8,0
805,control,mobile,5,1
19904,treatment,desktop,10,0
15294,treatment,desktop,1,0
17948,treatment,mobile,5,0
1636,control,mobile,13,0
16914,treatment,mobile,5,0
21176,treatment,desktop,2,0
7542,control,desktop,5,0
4379,control,desktop,12,1
17713,treatment,mobile,10,0
18922,treatment,desktop,7,0
11481,control,mobile,11,0
15418,treatment,mobile,7,0
7903,control,mobile,6,0
12692,treatment,mobile,14,0
20170,treatment,desktop,13,0
22606,treatment,mobile,8,0
423,control,mobile,9,0
8463,control,desktop,12,0
3059,control,desktop,14,0
13887,treatment,mobile,12,0
18449,treatment,mobile,5,0
10582,control,mobile,14,0
1604,control,desktop,5,0
11876,control,desktop,5,0
2622,control,mobile,8,0
9832,control,mobile,11,0
12763,treatment,desktop,13,0
5961,control,mobile,4,0
22309,treatment,mobile,13,0
15804,treatment,mobile,13,0
22129,treatment,mobile,11,0
6179,control,desktop,10,0
18929,treatment,desktop,8,0
2184,control,desktop,13,0
7252,control,desktop,1,0
21211,treatment,mobile,12,0
3329,control,desktop,8,0
4444,control,mobile,6,0
20973,treatment,mobile,5,0
13374,treatment,mobile,2,0
18211,treatment,mobile,14,0
20086,treatment,desktop,6,0
1247,control,mobile,9,0
474,control,mobile,6,0
4408,control,desktop,11,0
6446,control,mobile,4,0
14446,treatment,mobile,4,0
13523,treatment,desktop,3,0
7928,control,mobile,12,0
13711,treatment,mobile,11,0
23131,treatment,desktop,13,0
9481,control,mobile,6,1
1308,control,mobile,8,0
8986,control,mobile,1,0
11176,control,mobile,9,0
2132,control,desktop,6,0
3865,control,mobile,6,0
5065,control,desktop,5,0
12382,treatment,desktop,14,0
7743,control,mobile,2,0
13539,treatment,desktop,1,0
22997,treatment,mobile,2,0
19982,treatment,desktop,7,0
12264,treatment,desktop,9,0
11600,control,mobile,9,0
9649,control,mobile,11,0
19723,treatment,mobile,12,0
18870,treatment,desktop,1,0
3533,control,desktop,11,0
8810,control,desktop,1,0
16618,treatment,mobile,13,1
1152,control,desktop,8,0
22959,treatment,mobile,14,1
3726,control,desktop,3,0
17659,treatment,desktop,6,0
19284,treatment,mobile,6,0
21410,treatment,mobile,10,0
8041,control,mobile,14,0
671,control,desktop,9,0
17998,treatment,desktop,5,0
7918,control,mobile,5,0
14109,treatment,mobile,9,0
16612,treatment,desktop,14,0
17198,treatment,desktop,6,0
7146,control,mobile,8,0
8453,control,mobile,13,0
18572,treatment,mobile,1,0
19083,treatment,mobile,4,0
1928,control,mobile,12,0
9061,control,mobile,4,0
11832,control,mobile,14,0
22993,treatment,mobile,3,0
26,control,mobile,12,0
23415,treatment,desktop,2,0
14654,treatment,mobile,14,0
12569,treatment,mobile,1,0
8983,control,mobile,2,0
20728,treatment,desktop,11,0
11445,control,mobile,1,0
11117,control,mobile,9,1
822,control,mobile,1,0
7754,control,mobile,12,0
8654,control,mobile,6,0
20674,treatment,mobile,8,0
1434,control,desktop,11,0
16027,treatment,mobile,14,0
3195,control,mobile,10,0
21846,treatment,desktop,4,0
8564,control,desktop,5,0
2327,control,mobile,4,0
3006,control,mobile,12,0
22590,treatment,desktop,6,0
20490,treatment,mobile,4,1
8152,control,mobile,5,0
6755,control,mobile,7,0
2731,control,mobile,5,0
11312,control,mobile,14,0
5670,control,mobile,11,0
15672,treatment,desktop,12,0
20303,treatment,mobile,11,0
6632,control,desktop,11,0
7372,control,mobile,6,0
7704,control,mobile,3,0
22675,treatment,mobile,2,1
5562,control,mobile,14,1
5333,control,desktop,2,0
4514,control,desktop,7,0
1246,control,mobile,8,0
15069,treatment,desktop,8,0
1539,control,desktop,9,0
23299,treatment,mobile,12,0
14386,treatment,desktop,9,1
19133,treatment,mobile,8,0
18644,treatment,mobile,12,0
1727,control,desktop,6,0
17433,treatment,mobile,1,0
11798,control,mobile,5,0
4114,control,mobile,7,0
17985,treatment,mobile,6,0
5497,control,mobile,10,0
5962,control,desktop,3,0
8768,control,mobile,14,0
7390,control,mobile,12,0
800,control,desktop,10,0
5548,control,mobile,13,0
8042,control,desktop,7,1
23041,treatment,desktop,7,0
16816,treatment,desktop,5,0
22031,treatment,mobile,8,0
7168,control,desktop,4,0
7101,control,mobile,11,0
11488,control,mobile,2,0
9411,control,mobile,9,0
14467,treatment,mobile,3,0
22398,treatment,mobile,4,0
16634,treatment,mobile,5,0
10107,control,desktop,6,0
17564,treatment,mobile,5,0
20668,treatment,mobile,8,0
10893,control,mobile,1,0
16241,treatment,mobile,2,0
5740,control,desktop,4,0
19388,treatment,desktop,10,0
5844,control,desktop,12,0
7469,control,mobile,6,0
23987,treatment,mobile,8,0
6300,control,desktop,11,0
21612,treatment,desktop,8,0
23889,treatment,mobile,5,0
3130,control,mobile,4,0
11597,control,mobile,10,0
3896,control,desktop,11,0
22017,treatment,desktop,1,0
15867,treatment,mobile,10,0
1773,control,mobile,13,0
6614,control,mobile,6,0
17533,treatment,mobile,5,0
6292,control,mobile,7,0
12957,treatment,mobile,3,0
14049,treatment,desktop,8,0
9701,control,mobile,7,1
12499,treatment,desktop,14,0
20922,treatment,desktop,6,0
4341,control,desktop,2,0
10366,control,desktop,6,1
18890,treatment,mobile,3,0
23646,treatment,desktop,2,0
14635,treatment,mobile,6,0
6958,control,mobile,11,0
15212,treatment,desktop,3,0
19638,treatment,mobile,1,0
4781,control,desktop,12,0
1439,control,desktop,11,0
18685,treatment,desktop,14,0
3759,control,mobile,13,0
14581,treatment,mobile,3,0
19089,treatment,desktop,2,0
11121,control,mobile,2,0
16951,treatment,mobile,5,0
6862,control,desktop,12,0
10647,control,mobile,2,0
21764,treatment,desktop,11,0
5874,control,desktop,5,0
4222,control,mobile,4,0
7957,control,mobile,8,0
3570,control,desktop,3,0
17245,treatment,desktop,14,0
7983,control,mobile,4,0
9457,control,desktop,11,0
3062,control,mobile,11,0
15256,treatment,mobile,9,0
16359,treatment,mobile,2,0
11821,control,mobile,9,0
15634,treatment,mobile,2,1
22118,treatment,mobile,12,1
3899,control,mobile,6,0
5868,control,mobile,6,0
8585,control,desktop,8,0
8926,control,desktop,3,0
21213,treatment,mobile,10,0
580,control,desktop,4,0
14134,treatment,desktop,12,0
2392,control,mobile,11,0
12402,treatment,mobile,11,0
961,control,desktop,10,0
14473,treatment,desktop,3,0
10111,control,desktop,5,0
19620,treatment,desktop,4,0
6497,control,desktop,1,0
6039,control,desktop,10,0
23150,treatment,mobile,3,0
15143,treatment,mobile,12,0
4926,control,desktop,8,0
2715,control,desktop,1,0
12192,treatment,desktop,14,0
8013,control,mobile,3,0
3509,control,mobile,14,0
7915,control,desktop,4,0
8933,control,mobile,1,0
17536,treatment,mobile,14,0
16769,treatment,mobile,1,0
11533,control,desktop,5,0
18598,treatment,mobile,11,0
18996,treatment,desktop,5,0
7010,control,desktop,13,0
5745,control,desktop,3,0
15977,treatment,desktop,7,0
17375,treatment,mobile,11,1
20676,treatment,desktop,5,0
19152,treatment,mobile,14,0
17036,treatment,mobile,10,0
6185,control,desktop,11,0
1327,control,desktop,13,0
23897,treatment,mobile,10,0
1883,control,mobile,2,0
8931,control,mobile,9,0
17820,treatment,mobile,11,0
4984,control,mobile,9,0
2416,control,mobile,14,1
21647,treatment,mobile,13,0
2404,control,mobile,9,0
464,control,desktop,12,0
21872,treatment,desktop,6,0
5209,control,mobile,8,0
15938,treatment,mobile,14,0
16961,treatment,mobile,14,1
20071,treatment,mobile,3,0
12217,treatment,mobile,14,0
9003,control,desktop,5,0
8305,control,desktop,11,0
6367,control,mobile,9,0
15521,treatment,desktop,13,0
329,control,desktop,2,0
737,control,mobile,4,0
8827,control,mobile,4,0
15381,treatment,mobile,13,0
9813,control,desktop,2,0
4429,control,mobile,2,0
11657,control,mobile,1,0
8434,control,mobile,12,1
15911,treatment,desktop,2,0
23323,treatment,mobile,12,0
7691,control,mobile,4,1
9547,control,mobile,11,0
5292,control,mobile,13,0
7834,control,mobile,14,0
14486,treatment,desktop,13,0
21210,treatment,desktop,14,0
10564,control,desktop,2,0
16024,treatment,mobile,3,0
2125,control,desktop,14,0
14593,treatment,mobile,12,0
1141,control,mobile,3,0
9548,control,mobile,9,0
23883,treatment,mobile,1,0
849,control,desktop,12,0
12720,treatment,desktop,13,0
19154,treatment,mobile,13,0
2554,control,desktop,12,0
17901,treatment,mobile,10,0
15590,treatment,mobile,1,0
11766,control,desktop,13,0
2949,control,desktop,12,0
13035,treatment,mobile,4,0
13522,treatment,desktop,10,0
16174,treatment,mobile,12,0
6085,control,mobile,1,0
6310,control,mobile,1,1
7337,control,mobile,8,0
11134,control,mobile,1,0
22467,treatment,desktop,7,0
14418,treatment,desktop,12,0
10127,control,mobile,6,0
20606,treatment,desktop,13,0
16202,treatment,mobile,14,0
23365,treatment,mobile,4,0
9307,control,mobile,9,0
15768,treatment,desktop,2,0
5122,control,mobile,3,0
21227,treatment,mobile,13,0
23850,treatment,mobile,10,0
23497,treatment,mobile,9,0
948,control,mobile,4,0
1017,control,desktop,12,0
17273,treatment,desktop,7,0
22717,treatment,mobile,5,0
2493,control,mobile,3,0
15698,treatment,mobile,9,0
6240,control,desktop,13,0
18677,treatment,mobile,9,0
12770,treatment,desktop,3,0
2069,control,desktop,11,0
6470,control,desktop,1,0
15930,treatment,desktop,4,0
23738,treatment,mobile,14,0
7714,control,desktop,10,0
15566,treatment,mobile,5,0
6265,control,desktop,12,0
22582,treatment,mobile,5,0
52,control,mobile,8,0
22853,treatment,mobile,12,0
14961,treatment,mobile,12,0
4359,control,mobile,6,0
355,control,desktop,12,0
21804,treatment,desktop,4,0
19115,treatment,mobile,12,0
17088,treatment,mobile,5,0
13824,treatment,mobile,4,0
16887,treatment,desktop,9,0
7604,control,desktop,11,0
16107,treatment,mobile,12,0
9584,control,mobile,3,0
17632,treatment,mobile,3,0
6731,control,desktop,3,0
17112,treatment,desktop,4,0
21994,treatment,desktop,9,0
9626,control,desktop,8,0
18024,treatment,mobile,2,0
3714,control,mobile,9,0
16077,treatment,desktop,2,1
19707,treatment,mobile,2,0
4217,control,mobile,12,0
9801,control,mobile,8,0
5712,control,mobile,7,0
2535,control,mobile,13,0
5293,control,mobile,3,0
15352,treatment,desktop,3,0
22650,treatment,mobile,13,0
4904,control,mobile,7,0
4798,control,mobile,12,0
10577,control,desktop,6,0
4832,control,mobile,1,0
2026,control,mobile,7,0
9787,control,desktop,7,0
9264,control,desktop,12,0
13128,treatment,desktop,5,0
13147,treatment,desktop,1,0
21997,treatment,desktop,3,0
20188,treatment,desktop,7,0
3037,control,mobile,3,0
13554,treatment,desktop,8,0
22965,treatment,desktop,5,0
10640,control,mobile,13,0
11182,control,mobile,14,0
23249,treatment,mobile,14,0
6571,control,mobile,3,0
2169,control,mobile,4,0
22934,treatment,desktop,2,0
12270,treatment,mobile,1,0
6955,control,desktop,10,0
12329,treatment,mobile,10,0
15494,treatment,desktop,9,0
18288,treatment,desktop,14,0
22197,treatment,mobile,3,0
22318,treatment,mobile,5,0
19821,treatment,desktop,13,1
788,control,desktop,1,0
23273,treatment,desktop,5,0
19067,treatment,desktop,8,0
16318,treatment,desktop,11,0
4931,control,mobile,12,0
4900,control,mobile,9,0
20837,treatment,mobile,13,0
11012,control,desktop,8,0
2704,control,mobile,5,0
973,control,desktop,1,0
10710,control,mobile,5,0
11557,control,mobile,13,0
667,control,mobile,2,0
2919,control,mobile,6,1
19861,treatment,desktop,10,0
8804,control,mobile,6,0
3283,control,mobile,5,0
22659,treatment,mobile,3,0
21250,treatment,mobile,10,0
18121,treatment,desktop,13,0
16741,treatment,desktop,8,0
23325,treatment,desktop,12,0
21291,treatment,desktop,6,0
3881,control,mobile,6,0
3676,control,mobile,6,0
12127,treatment,mobile,14,0
20011,treatment,desktop,1,0
12406,treatment,desktop,5,0
22156,treatment,desktop,3,0
14540,treatment,mobile,6,0
16459,treatment,mobile,8,0
16608,treatment,desktop,5,0
13159,treatment,desktop,1,0
7761,control,mobile,9,0
10201,control,desktop,6,0
13981,treatment,mobile,3,1
1076,control,mobile,7,0
10835,control,mobile,8,0
17832,treatment,desktop,13,0
11801,control,mobile,2,0
5800,control,mobile,6,0
18268,treatment,mobile,3,0
10526,control,desktop,13,0
21036,treatment,mobile,6,0
12990,treatment,desktop,4,0
3416,control,desktop,12,1
18367,treatment,mobile,6,0
10867,control,desktop,8,0
16256,treatment,desktop,5,0
13934,treatment,mobile,10,0
19820,treatment,mobile,6,0
16830,treatment,mobile,4,0
8351,control,mobile,11,0
16659,treatment,desktop,12,0
4067,control,desktop,8,0
14703,treatment,mobile,7,0
10376,control,desktop,2,0
8401,control,mobile,2,0
11656,control,desktop,11,0
11727,control,desktop,2,0
7521,control,mobile,7,0
10183,control,desktop,5,0
18931,treatment,mobile,11,0
13227,treatment,desktop,3,1
3060,control,mobile,1,0
18113,treatment,desktop,6,0
16361,treatment,mobile,2,0
12808,treatment,mobile,5,0
20395,treatment,mobile,14,0
11254,control,mobile,2,0
11141,control,mobile,6,0
7496,control,desktop,6,0
22902,treatment,mobile,11,0
13835,treatment,desktop,8,0
23428,treatment,mobile,2,0
12444,treatment,mobile,10,0
7882,control,desktop,11,0
3698,control,mobile,5,0
6003,control,desktop,4,0
12766,treatment,mobile,10,0
3600,control,desktop,11,0
16216,treatment,desktop,6,0
5133,control,desktop,14,0
5437,control,desktop,8,0
18331,treatment,mobile,10,0
18261,treatment,desktop,2,0
9409,control,desktop,12,0
7251,control,mobile,8,0
8269,control,mobile,1,0
20882,treatment,mobile,14,0
1476,control,mobile,12,1
10337,control,mobile,9,0
22115,treatment,mobile,13,0
19429,treatment,desktop,9,0
19039,treatment,mobile,8,0
13441,treatment,mobile,9,0
18939,treatment,mobile,7,0
20897,treatment,mobile,13,0
4391,control,mobile,14,0
17937,treatment,mobile,9,0
15499,treatment,desktop,10,0
11023,control,mobile,12,0
7615,control,desktop,13,0
16775,treatment,mobile,14,0
17071,treatment,mobile,13,0
22619,treatment,mobile,8,0
6570,control,desktop,4,0
4128,control,mobile,7,0
20818,treatment,mobile,10,0
5978,control,desktop,6,0
3835,control,mobile,1,0
23341,treatment,desktop,12,0
4523,control,mobile,6,0
1357,control,mobile,2,0
19322,treatment,desktop,12,0
20609,treatment,desktop,1,0
1296,control,mobile,13,0
2034,control,desktop,8,0
14911,treatment,mobile,6,0
20253,treatment,desktop,10,0
18837,treatment,mobile,12,0
16814,treatment,desktop,10,0
10976,control,mobile,5,0
2220,control,mobile,5,0
8439,control,mobile,3,0
8370,control,mobile,13,0
1674,control,mobile,13,0
18011,treatment,desktop,5,0
63,control,mobile,13,0
8627,control,desktop,14,1
11204,control,mobile,4,0
21000,treatment,mobile,4,0
14407,treatment,desktop,6,0
10141,control,mobile,5,0
11835,control,mobile,9,0
11716,control,mobile,6,0
3076,control,desktop,9,0
11405,control,desktop,1,0
8700,control,mobile,12,0
23625,treatment,desktop,4,0
182,control,desktop,11,0
2575,control,mobile,14,0
187,control,mobile,5,0
12434,treatment,mobile,1,0
15315,treatment,mobile,1,0
15277,treatment,desktop,6,0
8312,control,desktop,14,0
13805,treatment,mobile,1,0
14321,treatment,mobile,12,0
3520,control,mobile,14,0
19935,treatment,mobile,2,0
23503,treatment,desktop,12,0
12010,treatment,mobile,3,0
22689,treatment,desktop,5,0
3382,control,desktop,7,0
3307,control,desktop,13,0
23471,treatment,mobile,1,0
6314,control,desktop,1,0
5170,control,mobile,7,0
20363,treatment,mobile,9,0
7718,control,mobile,12,0
7241,control,mobile,5,0
22109,treatment,mobile,14,0
15100,treatment,mobile,4,0
13219,treatment,mobile,10,0
5130,control,desktop,9,0
154,control,mobile,4,0
6341,control,desktop,14,0
2089,control,desktop,4,0
18050,treatment,mobile,1,0
5574,control,mobile,1,0
6213,control,desktop,2,0
1719,control,mobile,11,0
2941,control,desktop,4,0
5358,control,desktop,2,0
13684,treatment,mobile,9,0
9189,control,mobile,9,0
12038,treatment,desktop,10,0
21790,treatment,desktop,3,0
23567,treatment,mobile,6,0
14094,treatment,mobile,4,0
13634,treatment,mobile,12,0
6276,control,mobile,1,0
250,control,desktop,11,0
19827,treatment,desktop,7,0
14821,treatment,mobile,6,1
5614,control,mobile,6,0
20476,treatment,desktop,4,0
13025,treatment,mobile,14,0
14159,treatment,desktop,6,0
6853,control,desktop,3,0
19205,treatment,mobile,13,0
13594,treatment,mobile,9,0
5734,control,mobile,6,0
18199,treatment,mobile,9,0
6637,control,mobile,7,0
1953,control,desktop,13,0
7327,control,desktop,5,0
17134,treatment,desktop,7,0
8636,control,desktop,6,1
5492,control,desktop,5,0
17311,treatment,mobile,3,0
19351,treatment,mobile,6,0
4023,control,mobile,9,0
12315,treatment,mobile,7,0
2667,control,mobile,13,0
3219,control,desktop,11,0
14181,treatment,desktop,1,0
13259,treatment,mobile,12,0
12078,treatment,mobile,11,0
6244,control,mobile,12,0
22435,treatment,mobile,14,0
19897,treatment,mobile,2,0
4653,control,mobile,3,1
19678,treatment,mobile,11,0
17756,treatment,mobile,12,0
12697,treatment,mobile,11,0
503,control,desktop,10,0
16706,treatment,mobile,1,0
18065,treatment,mobile,6,0
21157,treatment,desktop,3,0
22641,treatment,desktop,6,0
8770,control,mobile,2,0
21964,treatment,desktop,13,0
19175,treatment,desktop,9,1
6585,control,mobile,11,0
17356,treatment,mobile,6,0
2024,control,mobile,3,0
9936,control,desktop,14,0
12792,treatment,mobile,2,1
6241,control,mobile,14,0
11381,control,desktop,8,0
5140,control,mobile,3,0
396,control,desktop,4,0
14031,treatment,mobile,7,0
16422,treatment,mobile,4,0
23069,treatment,mobile,11,0
21578,treatment,desktop,1,1
12716,treatment,mobile,2,0
18556,treatment,desktop,3,0
4060,control,desktop,7,0
13566,treatment,mobile,7,0
2932,control,mobile,2,0
21070,treatment,mobile,8,0
6454,control,desktop,1,0
14209,treatment,mobile,4,0
3968,control,mobile,12,0
15862,treatment,mobile,7,0
8489,control,mobile,13,0
4774,control,mobile,3,0
20069,treatment,mobile,1,0
17993,treatment,desktop,3,0
15007,treatment,desktop,11,0
16862,treatment,mobile,8,0
13472,treatment,desktop,13,0
8140,control,mobile,4,0
3350,control,mobile,11,0
23381,treatment,mobile,8,0
4917,control,desktop,3,0
20524,treatment,mobile,3,0
3057,control,mobile,12,1
3304,control,mobile,3,0
23576,treatment,mobile,10,0
7950,control,desktop,4,0
9278,control,desktop,1,1
22878,treatment,desktop,3,0
14037,treatment,desktop,7,0
7400,control,desktop,2,0
9218,control,desktop,5,0
15615,treatment,mobile,1,0
11663,control,desktop,9,0
13637,treatment,mobile,9,0
16274,treatment,mobile,13,0
3860,control,mobile,1,0
8601,control,mobile,8,0
3658,control,desktop,2,0
15933,treatment,desktop,9,0
22353,treatment,mobile,4,0
9780,control,mobile,2,0
7721,control,desktop,6,0
16789,treatment,desktop,6,0
11395,control,mobile,14,0
17774,treatment,desktop,6,0
20562,treatment,mobile,8,0
5108,control,mobile,13,0
15913,treatment,mobile,7,0
4601,control,mobile,9,0
21162,treatment,mobile,12,1
18314,treatment,mobile,5,0
10714,control,desktop,12,1
13274,treatment,mobile,10,0
1346,control,desktop,2,0
1603,control,mobile,12,0
14160,treatment,mobile,1,0
23774,treatment,mobile,12,0
11030,control,mobile,7,0
13228,treatment,desktop,4,0
10288,control,desktop,3,0
12439,treatment,mobile,11,0
12666,treatment,mobile,10,0
4706,control,mobile,10,0
10949,control,desktop,14,0
17797,treatment,mobile,1,0
11865,control,mobile,5,0
17990,treatment,mobile,4,1
18165,treatment,mobile,7,0
17419,treatment,desktop,14,0
13060,treatment,mobile,2,0
5616,control,desktop,2,0
15039,treatment,mobile,5,0
20250,treatment,mobile,6,0
8946,control,mobile,14,0
1041,control,mobile,10,0
5377,control,desktop,13,0
1855,control,mobile,13,0
4471,control,mobile,9,0
22754,treatment,mobile,4,0
22792,treatment,mobile,3,0
735,control,mobile,10,0
23462,treatment,mobile,6,0
3500,control,mobile,12,0
449,control,mobile,5,0
20686,treatment,mobile,12,0
23873,treatment,mobile,12,0
3087,control,desktop,8,0
14704,treatment,desktop,14,0
1237,control,desktop,3,0
11900,control,mobile,13,0
11329,control,mobile,13,0
11787,control,desktop,3,0
8029,control,mobile,1,0
16575,treatment,mobile,8,0
4897,control,mobile,11,0
9136,control,desktop,7,0
18970,treatment,desktop,9,0
2624,control,mobile,10,0
18322,treatment,mobile,4,0
5618,control,mobile,3,0
9562,control,mobile,7,0
22392,treatment,mobile,12,0
10285,control,mobile,2,0
1456,control,mobile,4,0
5418,control,desktop,1,0
18487,treatment,desktop,3,0
20526,treatment,mobile,12,0
15770,treatment,desktop,1,0
19276,treatment,mobile,1,1
13724,treatment,mobile,10,0
11591,control,mobile,1,1
21773,treatment,mobile,12,0
5486,control,desktop,12,0
21573,treatment,desktop,4,0
23375,treatment,mobile,2,0
11266,control,mobile,10,0
4543,control,desktop,13,0
12249,treatment,mobile,9,0
7549,control,desktop,1,0
17620,treatment,mobile,11,0
20985,treatment,mobile,9,0
9542,control,desktop,8,0
11280,control,mobile,14,0
246,control,mobile,3,0
3582,control,mobile,8,0
9319,control,mobile,14,0
14114,treatment,mobile,10,0
2726,control,desktop,1,0
4628,control,mobile,4,0
5912,control,desktop,7,0
16442,treatment,mobile,8,0
4427,control,mobile,14,0
19917,treatment,mobile,3,0
15691,treatment,desktop,3,0
22330,treatment,desktop,14,0
23621,treatment,desktop,8,0
12340,treatment,desktop,2,0
16357,treatment,mobile,7,0
15643,treatment,mobile,10,0
1258,control,desktop,4,0
19139,treatment,mobile,2,0
1821,control,mobile,7,1
19397,treatment,desktop,12,0
16607,treatment,mobile,4,0
4784,control,desktop,5,0
9990,control,mobile,13,0
19219,treatment,desktop,9,0
19776,treatment,mobile,3,0
18629,treatment,mobile,3,0
16809,treatment,desktop,12,0
5625,control,desktop,2,0
20436,treatment,desktop,8,0
20418,treatment,mobile,13,0
17183,treatment,desktop,9,0
10450,control,mobile,3,0
22836,treatment,mobile,10,0
21861,treatment,mobile,7,0
2170,control,desktop,7,0
19333,treatment,desktop,13,0
16526,treatment,mobile,6,0
3547,control,mobile,2,0
17701,treatment,mobile,5,0
13410,treatment,mobile,14,0
16195,treatment,mobile,12,0
17759,treatment,mobile,3,1
21396,treatment,desktop,11,0
12892,treatment,desktop,13,0
1257,control,desktop,10,0
16443,treatment,mobile,9,0
19029,treatment,desktop,14,0
20516,treatment,desktop,4,0
6733,control,mobile,3,0
17769,treatment,desktop,4,0
23226,treatment,mobile,5,0
5496,control,mobile,11,0
18842,treatment,mobile,9,0
21563,treatment,desktop,2,0
15529,treatment,desktop,13,0
4883,control,mobile,8,0
16269,treatment,desktop,4,0
15921,treatment,mobile,4,0
1150,control,mobile,9,0
22456,treatment,mobile,10,0
2021,control,mobile,13,0
8861,control,desktop,14,0
868,control,mobile,3,0
4935,control,desktop,12,1
15574,treatment,desktop,4,0
23641,treatment,mobile,14,0
17163,treatment,mobile,6,0
5944,control,mobile,10,0
16739,treatment,desktop,5,0
6374,control,desktop,8,0
5755,control,mobile,13,0
2807,control,desktop,14,0
190,control,desktop,13,0
3190,control,mobile,3,0
3758,control,mobile,3,0
17930,treatment,mobile,1,0
20666,treatment,desktop,13,0
