request_id,arrival_s,route,verified_user,cache_hit,retries,abuse_score,flagged,latency_ms
2492,1033.9741,chat,True,False,1,0.1344,False,201.08
2493,1034.0691,chat,True,False,3,0.2437,False,203.15
2494,1034.4358,chat,False,False,1,0.0546,False,232.32
2495,1034.469,embed,True,False,1,0.215,False,205.41
2496,1034.838,chat,True,False,2,0.4065,False,186.36
2497,1034.9054,embed,True,False,3,0.0824,False,191.29
2498,1035.0398,chat,False,False,1,0.3623,False,183.8
2499,1035.5694,embed,False,False,1,0.1617,False,135.74
2500,1035.6018,chat,True,False,2,0.075,False,169.96
2501,1035.8878,embed,False,False,2,0.0512,False,210.95
2502,1036.5068,chat,True,True,1,0.5112,False,152.96
2503,1036.5178,embed,True,False,1,0.0651,False,170.38
2504,1036.6414,embed,True,False,3,0.2048,False,152.8
2505,1037.3457,rerank,True,False,1,0.0743,False,153.46
2506,1038.6808,chat,True,False,1,0.1812,False,207.27
2507,1039.0557,chat,True,False,2,0.1634,False,191.62
2508,1040.8044,embed,False,False,1,0.1263,False,137.39
2509,1041.7584,embed,True,False,1,0.1878,False,199.8
2510,1042.659,embed,False,True,1,0.1237,False,248.25
2511,1042.9071,embed,True,False,1,0.004,False,151.31
2512,1043.0828,chat,True,False,1,0.1717,False,197.4
2513,1043.3449,embed,True,True,1,0.2194,False,187.38
2514,1043.9491,chat,True,False,1,0.1194,False,183.98
2515,1044.0323,embed,False,True,1,0.1369,False,183.39
2516,1044.3492,chat,True,False,1,0.0868,False,188.26
2517,1044.4683,chat,True,False,2,0.0994,False,174.97
2518,1044.8872,embed,False,False,1,0.2149,False,261.48
2519,1045.2107,chat,True,False,1,0.0497,False,157.85
2520,1045.2706,chat,True,True,1,0.1622,False,166.2
2521,1045.6616,chat,True,False,1,0.3558,False,193.05
2522,1046.29,chat,True,False,2,0.2453,False,149.87
2523,1046.8413,embed,True,True,1,0.3627,False,166.04
2524,1047.1432,embed,True,True,3,0.0868,False,151.0
2525,1047.221,chat,True,True,1,0.4105,False,152.1
2526,1047.3919,chat,True,False,2,0.0374,False,210.85
2527,1047.82,chat,True,False,2,0.1973,False,185.26
2528,1047.8782,embed,True,False,1,0.2143,False,155.46
2529,1048.3955,chat,True,False,1,0.2539,False,164.89
2530,1049.3181,embed,False,False,1,0.2141,False,207.74
2531,1051.6164,chat,False,False,2,0.1707,False,131.18
2532,1052.4292,embed,True,False,1,0.032,False,214.14
2533,1052.4589,chat,False,False,1,0.1031,False,182.62
2534,1052.8552,embed,False,False,1,0.275,False,130.63
2535,1053.111,chat,True,True,1,0.2919,False,195.19
2536,1053.2916,embed,False,False,2,0.0358,False,205.36
2537,1053.409,chat,True,True,1,0.0501,False,127.74
2538,1054.9916,embed,True,False,1,0.336,False,189.14
2539,1055.1735,rerank,True,True,1,0.1188,False,258.17
2540,1056.1913,chat,False,False,1,0.139,False,191.03
2541,1056.5402,chat,True,False,1,0.3738,False,187.95
2542,1057.5636,chat,True,True,1,0.2901,False,184.59
2543,1057.7456,embed,False,False,1,0.0425,False,180.45
2544,1058.3801,chat,True,True,1,0.406,False,150.47
2545,1058.5265,chat,True,False,1,0.1835,False,262.11
2546,1058.7951,chat,True,False,1,0.1844,False,147.08
2547,1059.5019,embed,False,False,1,0.1838,False,173.26
2548,1059.6753,embed,False,False,1,0.0573,False,154.46
2549,1059.8995,embed,True,True,1,0.0174,False,96.45
2550,1061.0902,rerank,False,False,1,0.1334,False,319.23
2551,1061.1135,chat,True,False,1,0.0796,False,153.39
2552,1061.8116,embed,False,False,1,0.0883,False,225.16
2553,1062.1965,chat,True,True,1,0.2815,False,197.52
2554,1062.2212,chat,False,False,1,0.3744,False,162.87
2555,1062.3568,chat,True,False,1,0.0592,False,174.81
2556,1062.4625,embed,True,False,1,0.0856,False,258.36
2557,1062.7633,chat,True,False,1,0.1521,False,199.09
2558,1063.3163,embed,True,False,1,0.3644,False,162.98
2559,1064.8462,chat,True,False,1,0.1101,False,179.89
2560,1065.2433,chat,True,False,1,0.1373,False,175.61
2561,1065.7348,embed,True,False,1,0.2044,False,184.39
2562,1066.0169,rerank,False,False,1,0.2501,False,160.68
2563,1066.0694,chat,True,False,1,0.078,False,170.79
2564,1066.248,chat,False,False,1,0.0856,False,187.58
2565,1066.5884,embed,True,False,1,0.3431,False,166.95
2566,1066.7171,embed,True,False,3,0.3216,False,145.11
2567,1066.8003,chat,True,False,1,0.3006,False,187.21
2568,1067.0513,chat,False,False,1,0.0609,False,184.74
2569,1067.3899,chat,True,False,1,0.1467,False,166.68
2570,1067.3969,chat,True,False,4,0.1028,False,203.17
2571,1067.6275,embed,True,True,1,0.1309,False,175.38
2572,1067.8658,chat,True,False,1,0.2484,False,186.56
2573,1068.3242,chat,False,True,1,0.0402,False,159.15
2574,1069.0554,embed,True,True,2,0.2819,False,192.04
2575,1069.1677,chat,True,False,1,0.1928,False,214.23
2576,1069.2768,embed,True,False,1,0.114,False,136.92
2577,1069.3405,chat,True,False,1,0.0758,False,90.87
2578,1069.5348,chat,True,True,2,0.1137,False,181.61
2579,1070.857,chat,True,False,1,0.0257,False,186.4
2580,1070.933,chat,True,False,1,0.2343,False,179.26
2581,1071.4076,chat,True,False,1,0.1078,False,148.2
2582,1071.8976,chat,True,True,2,0.1698,False,175.49
2583,1072.0664,embed,False,True,1,0.2985,False,176.38
2584,1072.1234,chat,True,False,1,0.027,False,206.9
2585,1072.2252,rerank,True,False,1,0.0936,False,124.92
2586,1073.4036,embed,False,False,1,0.1857,False,186.72
2587,1073.6206,chat,True,False,2,0.0744,False,190.95
2588,1074.2384,chat,True,True,1,0.0358,False,189.32
2589,1075.0974,embed,True,False,1,0.0832,False,226.12
2590,1075.2799,embed,True,True,1,0.1913,False,173.41
2591,1075.4537,chat,False,False,3,0.1987,False,228.9
2592,1075.4717,chat,True,True,1,0.0966,False,174.28
2593,1075.5968,chat,True,False,1,0.3624,False,187.69
2594,1075.9577,chat,False,False,1,0.0758,False,326.58
2595,1076.7373,chat,True,False,1,0.067,False,177.3
2596,1077.3245,embed,False,False,1,0.2452,False,185.0
2597,1077.885,chat,True,False,1,0.0993,False,188.3
2598,1079.025,chat,False,False,1,0.1163,False,156.75
2599,1079.2628,rerank,True,False,1,0.1098,False,203.6
2600,1079.4544,chat,False,True,1,0.1019,False,202.38
2601,1079.5179,embed,True,False,1,0.072,False,293.92
2602,1079.7343,chat,True,False,1,0.2273,False,167.64
2603,1079.9769,chat,True,True,1,0.1155,False,173.07
2604,1079.9983,embed,True,False,1,0.0889,False,188.55
2605,1080.1785,chat,True,False,2,0.1195,False,180.28
2606,1080.6811,rerank,True,False,1,0.1001,False,225.53
2607,1081.241,chat,True,False,1,0.0696,False,164.48
2608,1082.4374,chat,True,False,1,0.3202,False,184.58
2609,1082.5974,chat,True,False,2,0.213,False,166.37
2610,1082.6261,chat,True,True,1,0.1567,False,235.73
2611,1082.8074,chat,False,True,1,0.3976,False,205.26
2612,1083.0044,embed,True,False,1,0.1231,False,192.03
2613,1083.2605,chat,True,False,1,0.2471,False,565.71
2614,1083.2998,chat,False,False,2,0.0682,False,225.02
2615,1083.6918,chat,False,True,1,0.072,False,193.25
2616,1083.8951,embed,True,False,1,0.2556,False,237.65
2617,1084.1296,chat,True,False,2,0.11,False,212.34
2618,1085.6879,chat,True,True,1,0.1637,False,178.17
2619,1086.3254,chat,True,True,1,0.0991,False,171.78
2620,1086.8522,chat,False,False,1,0.0288,False,142.16
2621,1088.3176,chat,False,False,1,0.2846,False,218.61
2622,1088.713,embed,False,True,1,0.256,False,211.5
2623,1090.1784,chat,True,False,1,0.0461,False,165.77
2624,1090.4679,embed,False,False,1,0.3215,False,122.87
2625,1090.9695,chat,True,False,1,0.0883,False,204.37
2626,1091.6234,chat,True,False,1,0.1836,False,183.1
2627,1091.6907,embed,True,False,1,0.0021,False,120.06
2628,1091.8315,chat,True,False,2,0.2755,False,157.57
2629,1092.4898,embed,False,False,1,0.0911,False,170.72
2630,1092.8941,chat,True,False,1,0.3005,False,215.78
2631,1092.9626,embed,True,True,1,0.1921,False,215.29
2632,1094.3878,chat,True,False,1,0.2812,False,206.11
2633,1094.7705,embed,True,True,1,0.0206,False,148.18
2634,1095.0556,embed,True,True,1,0.4618,False,167.97
2635,1095.8742,rerank,True,False,2,0.3283,False,145.8
2636,1096.6349,embed,True,False,1,0.2539,False,156.19
2637,1096.7467,rerank,True,False,2,0.1964,False,201.1
2638,1096.9534,chat,False,False,1,0.1188,False,198.54
2639,1097.4896,chat,True,False,2,0.2932,False,204.89
2640,1098.498,chat,True,False,1,0.1797,False,148.39
2641,1098.5027,embed,False,False,1,0.1022,False,227.86
2642,1099.287,chat,True,False,1,0.0292,False,135.93
2643,1099.8185,chat,True,False,2,0.2112,False,178.49
2644,1100.1495,chat,True,False,1,0.3637,False,175.86
2645,1101.5773,rerank,False,False,1,0.3843,False,225.75
2646,1101.9477,chat,True,False,1,0.1131,False,258.93
2647,1102.1344,chat,True,False,1,0.263,False,190.76
2648,1102.3875,chat,True,False,2,0.2941,False,178.57
2649,1102.5416,embed,True,True,1,0.0106,False,166.56
2650,1103.1426,embed,False,False,1,0.2007,False,181.95
2651,1103.76,rerank,True,False,2,0.0409,False,209.34
2652,1104.0815,chat,False,False,1,0.1966,False,211.72
2653,1104.3946,chat,True,False,1,0.3397,False,195.02
2654,1105.013,chat,True,False,1,0.4365,False,119.41
2655,1105.0248,embed,True,False,1,0.1287,False,187.62
2656,1105.1777,chat,False,False,1,0.2465,False,223.24
2657,1105.3643,chat,True,False,2,0.2689,False,177.53
2658,1106.5758,rerank,True,True,2,0.1162,False,156.25
2659,1106.5895,chat,True,False,2,0.2332,False,188.21
2660,1106.6196,chat,False,True,1,0.2389,False,186.67
2661,1106.6691,chat,True,False,2,0.3741,False,153.86
2662,1106.9849,chat,True,False,1,0.1327,False,230.97
2663,1107.4231,chat,True,False,1,0.1925,False,263.03
2664,1107.6299,embed,True,False,3,0.0833,False,160.44
2665,1107.8436,embed,False,True,1,0.2656,False,156.64
2666,1107.892,rerank,False,True,2,0.0487,False,180.27
2667,1108.4799,embed,False,False,1,0.1091,False,187.83
2668,1109.1487,chat,True,False,1,0.3179,False,168.61
2669,1109.3891,chat,True,False,1,0.1559,False,199.49
2670,1110.4447,chat,True,False,1,0.2076,False,190.77
2671,1111.0951,chat,False,True,2,0.2306,False,160.01
2672,1111.2969,rerank,False,False,2,0.1577,False,170.74
2673,1111.5996,chat,True,False,1,0.1179,False,227.7
2674,1111.9141,chat,True,False,1,0.1005,False,222.13
2675,1112.6892,chat,True,False,1,0.0612,False,88.85
2676,1112.7784,embed,True,False,1,0.0131,False,198.23
2677,1113.0147,embed,False,False,1,0.2781,False,168.83
2678,1114.4279,chat,True,False,1,0.08,False,194.71
2679,1114.7169,embed,True,False,1,0.3537,False,181.72
2680,1115.42,chat,True,False,2,0.2531,False,206.56
2681,1115.6887,embed,True,True,1,0.1431,False,181.53
2682,1116.883,embed,True,True,1,0.3024,False,167.91
2683,1116.9748,embed,False,False,1,0.073,False,193.51
2684,1117.0947,embed,False,False,1,0.1062,False,216.06
2685,1117.1677,chat,False,False,1,0.0677,False,129.41
2686,1117.2258,embed,False,False,3,0.1251,False,158.51
2687,1117.2732,chat,False,True,2,0.0161,False,177.26
2688,1117.6183,embed,True,False,1,0.2708,False,199.44
2689,1117.7718,chat,True,True,1,0.1992,False,157.36
2690,1117.9032,chat,False,True,1,0.3934,False,169.93
2691,1118.6159,embed,False,False,1,0.3717,False,184.81
2692,1118.7165,chat,False,False,1,0.0664,False,146.96
2693,1118.8741,rerank,False,False,1,0.1213,False,140.85
2694,1119.1089,chat,False,False,1,0.1938,False,210.85
2695,1119.3639,rerank,True,False,1,0.0113,False,187.95
2696,1119.3888,embed,True,False,3,0.2093,False,197.77
2697,1119.7064,chat,True,False,1,0.2357,False,175.48
2698,1119.8774,chat,False,True,1,0.0273,False,188.32
2699,1120.6099,chat,True,False,1,0.061,False,198.06
2700,1120.7857,embed,False,False,1,0.0873,False,156.18
2701,1121.7765,chat,True,False,1,0.1462,False,182.71
2702,1121.8064,chat,True,True,1,0.1095,False,216.14
2703,1121.8218,chat,False,False,1,0.0333,False,156.26
2704,1122.121,chat,True,False,2,0.2522,False,182.1
2705,1122.6291,chat,True,True,1,0.1419,False,158.78
2706,1123.2558,chat,True,False,2,0.1291,False,200.17
2707,1123.398,embed,True,True,1,0.0651,False,222.0
2708,1123.5371,embed,True,False,1,0.1009,False,169.83
2709,1123.8705,embed,False,False,2,0.1021,False,243.96
2710,1124.1095,chat,True,False,1,0.0729,False,160.47
2711,1124.1637,chat,False,False,1,0.1198,False,184.12
2712,1124.825,rerank,True,False,2,0.0514,False,216.63
2713,1125.1023,embed,True,False,1,0.259,False,227.25
2714,1125.315,embed,True,True,1,0.2815,False,206.96
2715,1125.8834,chat,True,False,1,0.1474,False,158.85
2716,1126.6751,embed,False,True,1,0.1533,False,186.66
2717,1126.8726,chat,True,False,1,0.0838,False,228.69
2718,1127.2505,chat,True,False,1,0.0929,False,208.81
2719,1127.3485,chat,True,False,1,0.1487,False,192.57
2720,1127.8901,chat,True,True,1,0.129,False,212.47
2721,1128.6665,chat,True,False,1,0.0625,False,208.31
2722,1129.785,chat,False,False,1,0.0982,False,191.96
2723,1130.0912,rerank,True,False,1,0.0586,False,182.39
2724,1130.1586,embed,True,True,1,0.1365,False,126.38
2725,1130.2417,chat,False,False,1,0.1733,False,183.81
2726,1130.4396,chat,True,False,1,0.0353,False,190.75
2727,1130.5274,chat,False,True,1,0.6173,False,186.8
2728,1130.8007,chat,True,True,1,0.2807,False,120.7
2729,1131.526,chat,True,True,1,0.0516,False,145.02
2730,1131.7857,embed,True,False,1,0.0366,False,190.82
2731,1132.3525,chat,False,False,1,0.3403,False,193.43
2732,1132.3668,embed,False,False,2,0.1611,False,197.47
2733,1132.664,embed,True,False,1,0.2874,False,180.96
2734,1133.2483,rerank,False,False,1,0.1224,False,803.2
2735,1133.3775,rerank,True,False,1,0.1446,False,147.0
2736,1135.0277,rerank,True,True,1,0.0177,False,113.21
2737,1135.871,chat,True,False,1,0.1198,False,179.27
2738,1136.3211,chat,False,False,1,0.1446,False,177.18
2739,1136.5903,chat,True,False,1,0.1659,False,145.47
2740,1136.629,rerank,True,False,2,0.1785,False,154.56
2741,1137.588,embed,False,True,1,0.0157,False,194.74
2742,1137.9793,embed,True,True,1,0.2033,False,226.84
2743,1138.1162,embed,True,False,2,0.3361,False,197.6
2744,1138.2264,chat,False,False,1,0.0781,False,187.2
2745,1138.8187,chat,False,True,1,0.3732,False,166.4
2746,1139.1347,chat,True,False,1,0.3291,False,154.55
2747,1139.4082,embed,True,True,1,0.1219,False,173.58
2748,1139.4399,chat,True,True,1,0.0732,False,208.02
2749,1139.8521,embed,False,False,1,0.0205,False,203.27
2750,1139.9524,embed,False,False,1,0.0117,False,186.19
2751,1140.4032,chat,True,False,1,0.1161,False,145.04
2752,1140.8951,chat,True,False,1,0.1856,False,156.99
2753,1142.2223,chat,False,False,1,0.1889,False,173.3
2754,1142.2561,chat,True,True,1,0.0851,False,182.93
2755,1143.0489,chat,True,False,1,0.2908,False,152.11
2756,1143.3544,rerank,False,False,1,0.4003,False,118.6
2757,1143.4657,chat,True,False,1,0.0225,False,200.33
2758,1144.0176,chat,True,False,1,0.1234,False,183.3
2759,1144.1225,chat,False,False,1,0.1983,False,185.97
2760,1144.4299,embed,True,False,1,0.1934,False,123.58
2761,1144.8287,chat,False,False,2,0.0176,False,194.9
2762,1145.2877,embed,True,True,1,0.0265,False,189.05
2763,1145.5405,embed,True,False,1,0.0744,False,153.85
2764,1146.214,chat,True,False,2,0.1072,False,252.81
2765,1146.2309,chat,True,True,1,0.2456,False,221.32
2766,1146.9409,embed,False,False,2,0.3266,False,189.89
2767,1147.4748,embed,True,False,1,0.0361,False,182.01
2768,1147.5058,embed,True,False,1,0.1851,False,208.46
2769,1147.8057,chat,True,False,2,0.0036,False,202.52
2770,1148.0125,rerank,True,False,1,0.0998,False,149.26
2771,1148.1058,chat,True,False,1,0.1191,False,167.84
2772,1148.6776,chat,True,False,1,0.0602,False,209.66
2773,1148.854,chat,False,True,1,0.1892,False,157.09
2774,1149.2648,chat,True,True,1,0.1539,False,196.19
2775,1149.588,chat,True,True,1,0.061,False,170.3
2776,1149.739,embed,True,False,1,0.4398,False,184.7
2777,1149.9131,embed,False,False,1,0.2056,False,128.07
2778,1150.25,chat,True,False,1,0.1962,False,180.25
2779,1150.262,chat,True,True,2,0.0898,False,154.5
2780,1150.4649,chat,True,False,1,0.1408,False,162.36
2781,1151.5848,chat,True,True,1,0.0518,False,177.29
2782,1151.9205,chat,False,True,1,0.233,False,191.89
2783,1152.4228,chat,True,False,1,0.1206,False,155.08
2784,1153.0113,embed,True,False,1,0.0439,False,177.83
2785,1153.0213,chat,False,False,1,0.2547,False,148.98
2786,1153.7968,rerank,False,True,1,0.3284,False,227.24
2787,1154.2239,embed,True,False,1,0.2766,False,197.22
2788,1154.2284,chat,True,False,1,0.406,False,158.36
2789,1154.3724,chat,True,False,1,0.1378,False,149.85
2790,1155.157,chat,True,True,1,0.1129,False,178.78
2791,1155.6732,embed,True,True,1,0.1613,False,262.6
2792,1156.3835,chat,True,False,1,0.1885,False,175.4
2793,1156.451,chat,True,False,1,0.0426,False,283.21
2794,1156.8209,chat,True,False,1,0.0682,False,182.33
2795,1156.9604,chat,True,False,1,0.1423,False,168.81
2796,1157.105,chat,True,False,1,0.3115,False,192.29
2797,1157.7379,embed,True,False,1,0.2773,False,152.22
2798,1157.7932,embed,False,False,1,0.2265,False,149.46
2799,1157.9958,chat,True,False,1,0.1344,False,167.26
2800,1158.1049,rerank,True,False,1,0.3771,False,159.41
2801,1158.4584,embed,False,True,1,0.255,False,221.31
2802,1159.705,embed,False,False,1,0.1829,False,195.89
2803,1160.137,chat,False,False,1,0.1039,False,162.35
2804,1160.6675,rerank,True,False,1,0.0316,False,216.83
2805,1160.6753,embed,False,True,1,0.2234,False,190.16
2806,1160.9468,embed,True,False,1,0.1497,False,156.66
2807,1161.1039,chat,True,False,1,0.4802,False,114.47
2808,1161.5283,chat,False,False,1,0.2348,False,178.48
2809,1162.4908,chat,False,True,1,0.0357,False,205.19
2810,1162.5296,rerank,True,False,2,0.3546,False,160.18
2811,1163.9369,chat,False,False,1,0.1081,False,194.97
2812,1164.2507,rerank,False,False,2,0.2133,False,138.21
2813,1165.4614,embed,True,False,2,0.2038,False,151.15
2814,1166.7462,chat,False,False,1,0.1243,False,235.64
2815,1169.3747,embed,True,False,1,0.0415,False,163.92
2816,1169.5885,chat,True,False,1,0.4412,False,152.59
2817,1169.7348,chat,True,False,1,0.3532,False,209.89
2818,1170.0368,embed,False,True,1,0.0765,False,229.31
2819,1170.1456,chat,True,False,1,0.1902,False,146.89
2820,1170.555,chat,False,False,1,0.3817,False,119.47
2821,1171.0393,chat,False,False,3,0.103,False,147.55
2822,1171.0745,chat,True,False,1,0.0306,False,98.76
2823,1171.9027,chat,False,False,2,0.3404,False,187.91
2824,1171.9881,embed,True,False,1,0.045,False,210.7
2825,1172.1961,chat,True,False,1,0.0468,False,177.75
2826,1172.217,rerank,True,False,1,0.3758,False,179.45
2827,1172.291,embed,True,False,3,0.1222,False,201.23
2828,1172.8035,chat,True,False,2,0.0908,False,203.68
2829,1172.8497,chat,False,False,2,0.0698,False,186.2
2830,1173.5602,chat,True,False,2,0.0312,False,168.21
2831,1173.6118,embed,True,True,1,0.1729,False,180.76
2832,1173.7817,chat,True,True,1,0.0483,False,196.7
2833,1174.2625,rerank,False,True,1,0.1177,False,125.98
2834,1174.3622,rerank,True,True,2,0.1026,False,182.4
2835,1174.6666,chat,True,False,1,0.0765,False,165.37
2836,1175.002,chat,True,False,1,0.1935,False,161.09
2837,1175.0489,chat,True,False,1,0.3145,False,190.45
2838,1175.7291,chat,True,False,1,0.2823,False,214.43
2839,1176.1742,chat,True,False,1,0.1494,False,227.81
2840,1176.2778,chat,False,False,2,0.1328,False,156.27
2841,1176.293,embed,False,False,1,0.2969,False,246.25
2842,1176.8707,embed,True,True,1,0.2505,False,206.72
2843,1176.9638,rerank,True,False,1,0.1559,False,181.99
2844,1177.1118,chat,True,False,2,0.0768,False,197.15
2845,1177.3368,rerank,True,False,3,0.0409,False,182.74
2846,1177.3554,rerank,True,False,1,0.2541,False,180.36
2847,1177.6878,chat,False,False,1,0.3088,False,177.58
2848,1177.9,chat,True,False,1,0.0452,False,162.35
2849,1178.651,embed,True,False,1,0.0915,False,164.51
2850,1178.9392,rerank,True,True,1,0.1778,False,147.63
2851,1180.5589,chat,True,False,1,0.124,False,169.85
2852,1181.1175,chat,True,True,1,0.3654,False,188.76
2853,1181.3963,chat,True,False,1,0.1664,False,129.13
2854,1181.4548,embed,False,True,1,0.0756,False,155.67
2855,1181.5195,chat,False,True,1,0.1572,False,143.57
2856,1181.9983,chat,False,False,1,0.0447,False,173.69
2857,1182.1513,chat,True,False,1,0.095,False,211.82
2858,1182.9192,chat,False,False,1,0.0026,False,159.66
2859,1184.7891,chat,True,False,1,0.0142,False,208.55
2860,1185.4955,embed,True,True,2,0.0744,False,226.58
2861,1185.7574,rerank,True,False,2,0.0639,False,173.2
2862,1186.0277,embed,False,True,1,0.0034,False,177.88
2863,1186.145,chat,True,False,1,0.2512,False,159.71
2864,1187.025,chat,True,False,1,0.0912,False,145.45
2865,1187.5925,chat,True,False,1,0.0683,False,181.54
2866,1187.6278,chat,True,False,1,0.2739,False,160.56
2867,1187.8264,chat,False,False,1,0.1369,False,161.99
2868,1188.1858,chat,True,False,1,0.1767,False,184.45
2869,1188.4042,chat,True,False,2,0.0642,False,207.22
2870,1188.8029,chat,False,False,1,0.0965,False,217.78
2871,1189.0217,chat,True,False,2,0.0648,False,188.83
2872,1189.9596,embed,True,False,1,0.115,False,163.96
2873,1190.3374,chat,True,True,1,0.4559,False,133.07
2874,1190.4677,embed,True,False,1,0.0206,False,170.61
2875,1190.7607,chat,False,True,1,0.1225,False,205.88
2876,1191.6366,embed,True,False,1,0.2055,False,192.83
2877,1191.6563,rerank,True,False,1,0.278,False,208.44
2878,1191.9366,chat,True,False,2,0.3494,False,214.94
2879,1192.0699,embed,True,False,1,0.1395,False,162.36
2880,1192.4374,rerank,True,False,1,0.0444,False,223.9
2881,1192.7816,embed,True,False,1,0.1843,False,210.46
2882,1192.9121,rerank,True,True,1,0.0856,False,192.76
2883,1193.4875,embed,True,True,1,0.1018,False,181.94
2884,1193.8401,chat,True,False,1,0.061,False,166.25
2885,1193.8713,rerank,True,False,1,0.1375,False,165.32
2886,1197.3427,rerank,True,False,1,0.0294,False,251.18
2887,1197.5194,rerank,True,False,1,0.1241,False,181.69
2888,1197.9082,embed,True,False,1,0.1085,False,220.26
2889,1198.5075,embed,False,False,1,0.251,False,175.6
2890,1198.9522,embed,True,True,1,0.0872,False,144.58
2891,1199.3247,embed,False,False,1,0.2797,False,143.83
2892,1200.0708,chat,True,True,1,0.2144,False,199.9
2893,1200.0823,chat,True,False,1,0.1243,False,166.62
2894,1201.1824,chat,True,False,1,0.2984,False,217.81
2895,1201.2578,chat,False,False,1,0.131,False,186.45
2896,1201.5014,chat,True,False,1,0.0622,False,170.12
2897,1202.0683,embed,True,False,1,0.0463,False,150.77
2898,1202.3913,embed,True,False,1,0.0232,False,99.45
2899,1202.9233,rerank,True,False,1,0.5449,False,176.21
2900,1203.9287,chat,True,False,1,0.2396,False,192.21
2901,1204.0476,chat,True,True,1,0.0772,False,188.61
2902,1204.2505,chat,False,False,1,0.3928,False,234.64
2903,1205.0807,chat,True,True,1,0.2396,False,190.5
2904,1205.6341,chat,True,False,2,0.4816,False,185.07
2905,1206.6853,chat,True,False,1,0.0342,False,121.92
2906,1206.9051,chat,True,True,1,0.2903,False,195.56
2907,1206.9202,embed,True,False,1,0.2206,False,184.64
2908,1207.6244,chat,True,False,1,0.118,False,167.66
2909,1207.9825,chat,True,True,1,0.0547,False,203.37
2910,1208.1113,embed,True,False,1,0.3373,False,233.95
2911,1209.5926,chat,True,False,1,0.1327,False,220.71
2912,1211.7232,chat,False,False,1,0.0915,False,178.42
2913,1211.7298,rerank,False,False,2,0.133,False,187.41
2914,1212.4728,embed,True,False,1,0.3625,False,199.45
2915,1212.663,chat,True,False,2,0.1241,False,272.02
2916,1212.7761,chat,True,False,1,0.0953,False,194.74
2917,1213.597,chat,False,False,1,0.0015,False,165.96
2918,1213.9078,chat,False,False,1,0.0622,False,176.51
2919,1215.7044,rerank,False,False,1,0.0578,False,207.77
2920,1215.7744,chat,True,False,1,0.1413,False,189.91
2921,1216.3939,chat,False,False,1,0.0294,False,133.46
2922,1216.4632,embed,True,False,1,0.1348,False,178.16
2923,1217.2837,chat,True,False,1,0.3711,False,197.92
2924,1217.3077,rerank,True,False,1,0.465,False,211.86
2925,1217.6114,embed,True,False,2,0.19,False,138.63
2926,1218.9799,chat,True,False,3,0.295,False,163.05
2927,1219.232,embed,True,False,1,0.0164,False,152.33
2928,1219.4832,chat,True,False,1,0.4731,False,210.94
2929,1220.1916,embed,True,True,2,0.0146,False,154.9
2930,1220.9817,embed,True,False,1,0.2182,False,210.83
2931,1221.0973,rerank,True,False,1,0.4218,False,210.79
2932,1221.8049,chat,True,False,1,0.0366,False,183.01
2933,1223.2247,embed,True,False,1,0.1469,False,173.72
2934,1223.4512,chat,True,False,1,0.059,False,193.47
2935,1223.7667,chat,True,False,1,0.3901,False,170.0
2936,1224.6459,rerank,False,False,1,0.196,False,180.04
2937,1225.1346,embed,True,False,1,0.3258,False,160.37
2938,1225.7953,chat,True,False,1,0.1164,False,181.06
2939,1225.8937,chat,True,False,1,0.2856,False,189.01
2940,1226.7615,chat,True,False,1,0.2274,False,142.17
2941,1226.8218,chat,True,False,1,0.2921,False,189.11
2942,1228.0238,chat,True,False,1,0.2361,False,210.94
2943,1228.0869,embed,True,False,1,0.2643,False,162.13
2944,1228.3864,chat,True,False,1,0.2728,False,174.8
2945,1228.5874,embed,True,True,1,0.048,False,205.69
2946,1228.8281,chat,True,False,1,0.1855,False,155.38
2947,1229.0947,chat,False,False,1,0.21,False,196.77
2948,1229.3892,chat,True,True,1,0.1437,False,173.03
2949,1230.4633,chat,True,False,1,0.1806,False,160.67
2950,1230.8279,chat,True,False,1,0.2688,False,215.89
2951,1231.1702,embed,True,True,1,0.2779,False,238.85
2952,1231.5063,chat,True,False,1,0.1042,False,231.76
2953,1231.7578,chat,True,False,1,0.065,False,219.27
2954,1232.2842,chat,True,False,1,0.1495,False,188.04
2955,1232.9582,chat,True,False,1,0.4205,False,218.6
2956,1233.258,embed,False,False,1,0.1738,False,173.53
2957,1233.2732,chat,False,False,1,0.1193,False,149.89
2958,1234.4635,chat,False,False,1,0.0491,False,198.94
2959,1234.4647,chat,True,False,1,0.0907,False,171.2
2960,1234.4847,embed,True,True,1,0.2729,False,198.87
2961,1234.843,chat,True,False,1,0.0023,False,156.9
2962,1235.1334,chat,True,False,1,0.0798,False,183.44
2963,1235.1731,chat,True,False,1,0.2918,False,114.51
2964,1236.4895,chat,True,True,1,0.0762,False,211.7
2965,1236.6944,embed,True,True,1,0.2506,False,201.52
2966,1236.8333,chat,True,True,1,0.0205,False,178.85
2967,1237.3519,chat,False,False,2,0.0494,False,180.63
2968,1237.5047,rerank,False,False,1,0.1994,False,130.5
2969,1237.6256,embed,True,False,1,0.1177,False,154.31
2970,1237.7115,embed,False,False,2,0.0298,False,151.67
2971,1238.4427,chat,True,False,2,0.2083,False,228.67
2972,1239.3113,chat,False,False,1,0.1723,False,190.8
2973,1239.6874,embed,False,False,1,0.0348,False,181.37
2974,1240.0173,chat,False,False,1,0.337,False,162.44
