row_id,true_class,logit_0,logit_1,logit_2,logit_3,logit_4
4647,1,1.750549,7.576379,6.046456,7.757258,5.031937
4648,0,9.369465,5.641994,7.728187,6.019732,5.886572
4649,0,4.415107,4.951752,4.724967,4.270241,4.847875
4650,1,10.897286,14.929773,13.631431,11.627187,10.907931
4651,1,3.211585,4.996638,3.904043,3.497964,3.960711
4652,0,12.724392,6.344191,7.749905,7.432741,6.966236
4653,3,4.909943,5.417132,4.150783,6.344902,4.955912
4654,2,8.750161,7.770972,9.586269,7.405855,7.965113
4655,0,8.523072,4.565276,6.578857,6.208926,7.28998
4656,0,6.244442,2.567292,2.708739,6.487253,3.526839
4657,0,5.73501,4.455426,6.026161,7.439802,5.261758
4658,1,1.724442,5.41387,3.187361,1.966555,2.480779
4659,4,9.874462,9.991791,11.462487,10.545413,9.823315
4660,3,6.860394,6.247824,7.011354,7.326374,6.277429
4661,3,10.481852,11.828131,11.46506,14.855549,12.759434
4662,2,8.266054,7.398764,9.821025,7.141879,9.850805
4663,0,10.354767,7.09938,6.564421,7.937639,7.761752
4664,4,7.998801,9.034069,7.929676,7.933159,15.204127
4665,3,3.067106,4.040899,2.746502,4.543457,1.032854
4666,0,14.204843,6.062912,6.344927,5.49163,5.97566
4667,0,14.077988,11.236045,11.4111,8.968572,11.630038
4668,1,3.926862,7.314456,4.825396,4.234263,3.150907
4669,0,6.242195,7.279854,8.266092,7.410487,5.697566
4670,0,10.501788,4.209205,3.847857,4.672562,4.659936
4671,1,6.195374,6.572346,4.055517,10.087902,4.972376
4672,1,5.157697,11.130336,5.215016,5.823937,4.741604
4673,2,7.609621,10.214962,7.905823,8.280487,7.882199
4674,1,5.657763,14.294951,5.311718,6.00216,4.873049
4675,0,6.240513,6.03629,4.290115,3.508739,4.505184
4676,1,4.631139,9.703906,4.684336,4.843502,4.702387
4677,0,12.149318,5.273771,6.074238,5.025711,7.23862
4678,0,8.606407,5.950656,5.78686,6.724458,5.62372
4679,0,4.266245,2.227366,5.084679,3.804588,0.49475
4680,3,4.005528,3.173991,3.25419,6.001232,3.556833
4681,0,9.44959,4.712503,6.058355,5.887708,6.143926
4682,0,11.614079,8.785283,8.335353,6.678437,8.478292
4683,0,8.364675,1.822031,0.964594,2.383004,2.84016
4684,0,4.880063,4.169848,1.563647,2.628391,3.26764
4685,0,2.916803,0.512683,1.840602,0.106098,0.359323
4686,1,3.833119,7.523884,3.412459,3.665279,3.549371
4687,2,4.994148,5.780342,10.926457,4.974651,4.671092
4688,0,4.993481,5.371896,5.766721,5.868596,5.029449
4689,0,7.798625,3.26193,3.455126,3.65425,6.184642
4690,2,9.109988,11.092904,9.633185,9.085135,9.958322
4691,0,8.737439,4.823968,2.990113,4.575391,3.725677
4692,1,7.329685,13.481007,9.483731,10.197245,8.757387
4693,2,8.193833,6.482934,10.031208,8.057064,9.733837
4694,1,6.529063,9.881474,9.971243,7.229392,7.692946
4695,3,3.721551,5.225161,2.777517,9.239112,4.10871
4696,0,9.457346,7.496061,6.587617,6.467157,6.903053
4697,4,1.942141,3.477728,2.91328,3.021473,4.226539
4698,1,6.332481,11.963857,5.25568,5.75208,4.968425
4699,0,13.577162,9.682471,7.136111,7.696573,7.839164
4700,2,1.089465,0.648685,7.871538,1.919996,0.554063
4701,2,5.329989,2.954366,6.988167,4.764882,5.604719
4702,1,7.671863,10.174967,7.207833,7.654687,6.927532
4703,4,6.157857,4.199093,2.49793,5.261391,2.750111
4704,2,5.270995,6.17693,7.013393,5.667911,4.96951
4705,0,8.73369,3.805765,5.238181,6.582731,4.732521
4706,3,6.962801,4.897361,7.282106,12.256676,6.461926
4707,0,5.88708,3.719484,3.068753,3.667686,2.332855
4708,0,4.886843,2.233007,3.053619,1.405851,1.545892
4709,1,2.783617,5.789872,1.412335,3.519775,2.64268
4710,1,2.010163,2.637991,1.672899,0.620481,2.264231
4711,0,8.043245,6.52822,5.644302,4.858154,6.333213
4712,1,7.118039,7.872302,6.439197,6.807042,6.430949
4713,1,5.698108,13.098749,5.790935,8.115308,6.397012
4714,0,4.788035,3.432908,4.343218,4.25349,3.197242
4715,0,10.123043,9.247896,6.940106,8.378514,7.255114
4716,0,10.277371,8.049302,9.322538,6.888447,7.283035
4717,1,8.411481,9.868887,8.731346,6.504297,6.828031
4718,3,6.000977,7.310034,6.447342,11.736743,7.201464
4719,2,3.188192,2.517173,5.374351,3.486062,3.776883
4720,0,26.799487,2.317601,2.197248,3.232001,1.410694
4721,1,6.630856,9.2778,8.086668,8.32314,6.760134
4722,2,7.303293,7.534274,6.551475,3.936045,5.268645
4723,2,1.271425,-0.285326,7.155322,1.096084,0.463404
4724,4,5.031719,5.907137,4.880615,2.360077,8.155468
4725,3,9.010055,7.511673,6.965027,9.599366,4.917907
4726,0,11.345774,4.628138,6.847527,5.595258,8.319031
4727,0,8.943565,5.61328,5.877247,5.093209,5.009086
4728,1,5.2464,11.102103,6.745511,6.332647,4.762316
4729,1,9.359321,14.81116,7.921292,9.592514,9.507376
4730,2,8.910318,8.938648,11.382806,9.074189,8.920099
4731,2,4.928786,5.286183,7.898961,5.245855,4.516204
4732,1,9.58852,13.641354,10.240912,8.216604,10.268223
4733,2,8.581196,8.460299,11.475465,10.273481,8.30648
4734,0,12.319555,9.384027,9.74219,9.576375,11.43584
4735,0,12.117959,8.282714,8.519113,7.757779,8.093023
4736,2,9.78247,7.682853,10.269027,8.278799,8.89316
4737,0,6.60376,3.903785,3.949152,5.072398,6.806598
4738,0,11.440004,6.899811,7.314024,8.366943,6.616877
4739,0,9.384859,11.743216,7.90886,8.531007,7.180302
4740,1,9.71391,9.750341,8.632005,10.97935,9.404694
4741,0,12.0139,6.898655,6.71952,6.500271,3.993905
4742,2,6.44858,6.342625,6.342532,5.994919,5.033886
4743,0,8.264091,12.609945,7.935063,5.197308,6.050525
4744,1,6.066269,9.864086,5.421873,5.669193,6.538943
4745,2,7.815729,5.66265,5.719118,14.205898,6.59142
4746,0,7.519049,8.109742,3.498677,5.702026,6.960616
4747,0,13.515587,10.625403,10.728361,12.138446,10.470689
4748,0,2.883841,3.500872,2.218528,-0.013869,3.89059
4749,0,13.024378,9.329225,8.186186,7.361212,9.721981
4750,0,9.854322,7.34789,6.224947,5.408602,5.133003
4751,2,6.154364,4.434276,6.876638,4.775809,5.396371
4752,0,2.712023,1.156064,0.710652,-0.363013,3.378897
4753,0,10.339616,10.24218,8.306952,8.860359,11.137588
4754,1,5.860278,5.636962,10.283202,6.066153,6.168922
4755,3,7.756981,8.647771,8.436444,12.685724,9.202518
4756,1,9.2582,7.677717,8.092793,8.223088,7.384049
4757,0,7.373559,6.530405,5.656248,8.488632,8.060729
4758,2,6.939038,7.732763,10.335041,7.697497,8.003677
4759,0,10.39062,6.960224,7.804863,6.349944,6.838033
4760,0,4.773318,4.574804,2.790602,4.435355,4.3223
4761,2,4.82663,4.38202,7.39418,4.755476,7.743615
4762,0,3.897735,2.841225,3.171308,2.336906,3.060966
4763,0,12.659461,7.859313,7.933051,7.291151,7.796941
4764,2,6.847921,5.430155,9.048845,7.707672,8.362202
4765,0,12.021565,10.441684,8.677083,11.175719,11.427328
4766,2,5.678489,4.295225,6.882355,5.419323,5.68226
4767,0,8.560349,5.729998,5.086973,4.392377,3.356922
4768,0,9.52181,8.007081,7.370191,10.679374,7.242972
4769,2,10.04684,10.648811,14.510276,9.217649,9.209585
4770,2,4.004931,3.473304,5.595005,5.523725,6.146181
4771,1,7.696777,8.987243,5.780955,6.144361,5.629987
4772,2,2.877956,2.412521,6.084928,3.516811,2.943254
4773,1,5.494221,7.410206,6.927032,5.405456,5.585661
4774,1,8.521086,12.710962,8.849634,8.061042,5.870282
4775,2,5.778336,6.15622,8.830238,6.499014,9.021056
4776,2,3.439828,1.36401,6.161332,4.879204,3.260556
4777,1,5.041097,3.925759,5.054149,8.340845,7.164177
4778,0,10.134597,9.879754,9.474736,6.070403,9.210491
4779,0,7.707327,3.992296,7.280335,4.659679,4.757439
4780,1,5.430667,9.239783,7.203303,7.07322,6.355083
4781,3,5.492184,2.472217,5.880553,0.871709,1.914077
4782,1,6.768589,9.461811,7.054447,6.173205,5.160116
4783,0,7.346986,10.526754,7.144412,8.538381,6.401997
4784,1,5.885076,8.645409,5.662249,5.668461,7.225264
4785,1,4.324626,13.380135,5.247736,4.635655,4.047783
4786,1,10.792153,10.673753,8.781924,9.930219,9.392225
4787,0,8.779649,6.949996,7.697092,7.140516,6.557794
4788,0,7.075951,1.702716,3.693994,3.425333,3.844938
4789,1,11.771987,12.690479,8.821589,10.834627,11.041076
4790,0,9.476624,7.839265,9.964733,6.602176,7.988984
4791,2,6.284352,5.994804,7.291569,6.270004,6.187158
4792,0,12.378465,8.828348,7.553094,9.078574,6.897512
4793,2,7.466369,7.97084,10.779366,8.769781,7.915301
4794,2,4.846671,5.39947,12.88785,3.126514,2.845354
4795,0,12.786122,11.072593,8.065849,7.258907,8.691001
4796,1,10.291846,12.339642,8.216326,10.256239,8.037512
4797,1,9.085939,10.649531,8.309251,8.224416,7.220816
4798,1,3.834922,6.100551,4.148361,2.840403,5.537743
4799,0,11.315986,9.333121,7.607982,9.469676,8.877691
4800,2,5.801123,8.269751,7.927068,5.762092,9.157056
4801,1,5.641823,4.143749,13.878333,3.662893,4.579632
4802,3,2.733038,3.152516,3.035646,7.081243,2.407537
4803,0,6.823195,0.620164,3.69151,2.282667,2.045023
4804,1,4.111837,4.874629,5.881067,5.314789,4.120715
4805,3,5.235305,3.755121,3.964412,6.45602,7.379295
4806,2,4.584163,4.672202,7.83514,4.343411,3.6581
4807,2,4.331102,6.201408,7.17408,4.5817,5.068846
4808,1,7.261032,9.123499,7.82556,9.946054,3.725432
4809,3,2.925768,3.815389,2.1414,5.35161,2.218626
4810,1,5.174674,3.216867,7.864471,5.600341,6.031282
4811,0,8.916615,4.507655,5.032272,5.858764,4.572146
4812,2,8.848293,7.555939,11.720072,8.25719,7.638739
4813,4,4.275395,5.486758,4.336081,5.491416,9.896712
4814,1,9.92506,12.293766,6.92653,6.813653,6.630146
4815,3,4.47792,7.934731,7.098923,6.728819,7.349923
4816,0,7.325165,4.097966,5.304823,4.036294,4.20787
4817,0,7.408393,4.682815,3.273724,5.05392,5.706025
4818,0,6.623281,4.150168,5.160539,5.086732,5.373534
4819,3,6.931117,4.636137,5.240087,8.229805,5.764676
4820,0,16.520474,10.80519,11.3472,8.13898,10.079888
4821,0,6.495069,4.55293,5.769707,6.20589,5.73616
4822,1,5.481287,5.221754,5.966366,8.078591,5.022619
4823,0,12.90412,8.122471,9.101819,9.53778,10.263954
4824,0,5.063833,3.350291,2.843242,2.230981,1.977098
4825,1,12.764144,18.586342,11.972502,12.154876,12.489753
4826,3,6.524919,5.919437,4.579436,6.0457,6.031828
4827,1,5.249006,8.47204,6.231944,5.609607,4.380396
4828,1,6.944558,7.962446,7.507952,7.40089,6.981336
4829,0,7.164868,1.824978,1.733209,2.60914,2.77649
4830,0,7.086648,5.823396,4.173289,2.551637,5.226323
4831,0,6.719722,5.015409,6.053648,4.820776,5.992393
4832,3,7.450201,5.230632,2.320933,8.977216,7.807176
4833,1,3.838926,7.782427,3.971231,6.401298,4.568669
4834,1,5.046413,6.993703,6.983348,7.569126,10.073211
4835,2,7.492628,8.97143,13.615243,7.697817,6.831124
4836,1,8.100199,12.813948,5.719468,7.348574,6.967292
4837,0,9.875045,7.590393,7.535405,7.025426,5.876721
4838,0,12.172504,10.093425,10.041895,10.227392,10.851703
4839,0,14.609468,9.323011,9.183362,10.449493,9.069237
4840,2,2.41653,2.276767,6.174919,3.601052,2.783006
4841,3,1.678508,0.170802,3.975891,4.451239,1.278651
4842,1,9.783682,10.081513,9.623643,8.56376,8.375843
4843,2,9.847841,9.984554,13.609035,9.864917,9.522639
4844,3,7.384996,5.933424,8.523023,7.962708,7.018532
4845,1,7.153165,7.978176,11.9377,4.590463,4.887702
4846,0,9.119623,5.186942,5.303331,7.681997,6.942866
4847,0,9.078278,8.360363,7.311458,7.145737,6.828499
4848,0,13.191995,9.022248,8.903073,9.064269,7.71371
4849,1,9.58931,12.688786,10.357769,11.176821,11.747099
4850,0,9.036499,12.181429,7.033867,8.698054,9.926049
4851,0,8.153747,3.601934,3.281911,5.487124,5.547435
4852,3,0.783316,1.345176,1.029199,0.595068,3.291737
4853,2,6.994153,5.72328,7.165527,6.824093,4.913872
4854,0,6.539329,2.432128,6.56867,5.057732,12.875218
4855,1,6.686887,14.993846,6.727602,6.603785,9.350215
4856,2,6.793108,7.659537,8.653377,8.091809,8.425363
4857,1,3.349343,1.763486,3.564575,5.389755,4.380012
4858,1,5.142908,12.668129,7.270684,5.325471,6.773771
4859,1,3.800347,6.405543,5.004285,2.34406,4.663084
4860,0,13.168022,9.455171,7.987485,9.790371,8.072387
4861,2,4.191626,5.415977,6.098205,4.217783,5.47596
4862,1,2.070241,13.155903,2.25316,2.5597,1.015616
4863,3,9.011179,8.968149,10.869242,12.346948,10.023133
4864,2,13.301562,11.732182,14.079685,14.585838,10.741204
4865,0,11.927609,6.817525,6.427369,4.969937,6.937076
4866,1,6.051913,9.144669,5.946619,5.851153,6.632351
4867,2,4.42222,2.563247,6.938771,3.11248,2.845413
4868,2,9.821844,9.808957,10.515492,9.667989,9.59682
4869,4,5.129569,4.823493,4.500017,3.597037,7.730679
4870,0,9.120076,9.080232,8.462892,4.859525,6.374758
4871,1,5.316107,15.396926,7.768317,8.08004,8.465163
4872,0,8.300531,3.55928,4.621838,2.908884,4.370185
4873,2,7.103258,8.11191,10.657468,8.035821,7.004762
4874,0,11.607192,7.426008,7.746015,6.742624,7.932385
4875,0,13.25507,7.512591,8.256566,7.540877,8.357747
4876,0,12.858348,8.807645,8.10406,7.397925,7.09744
4877,1,7.052063,10.702555,7.850284,6.709038,7.942833
4878,2,4.867602,4.905636,6.266845,6.47279,4.487172
4879,0,7.958728,6.122586,4.138426,5.701986,6.317026
4880,4,4.376511,2.808545,3.797613,4.278164,6.786464
4881,1,4.829073,6.18412,4.612182,5.330151,6.059801
4882,0,13.104913,9.269169,10.247512,7.093424,7.612249
4883,0,3.374171,3.108727,2.738984,2.022367,1.291694
4884,0,8.693569,6.585601,7.109269,6.415476,6.68793
4885,2,7.51469,6.861242,17.579213,7.613097,7.135561
4886,4,8.52355,9.198329,9.249871,7.116902,13.159478
4887,0,10.050801,5.273391,5.667371,4.680852,6.915
4888,0,12.896705,10.973702,7.961802,10.011928,11.359359
4889,2,9.534142,9.700064,9.642753,8.196332,8.614723
4890,0,5.317135,3.721034,2.258506,1.640436,3.942556
4891,1,7.96728,6.982735,10.345922,8.115329,7.783477
4892,0,9.109638,7.94461,8.174585,12.008841,6.830001
4893,2,17.027154,9.74351,12.683091,12.560909,12.955828
4894,0,8.341327,8.360289,15.882803,10.140326,7.962674
4895,1,1.747663,6.110578,0.315935,2.850865,1.590658
4896,2,6.516152,8.488666,7.393926,6.286578,6.231234
4897,2,9.427592,7.31513,12.004468,8.040008,8.486029
4898,0,4.358136,3.647275,2.267786,3.535444,4.691365
4899,1,3.926512,8.716956,5.749964,5.556231,6.761782
4900,1,9.262979,14.355303,11.223296,12.112018,11.532763
4901,3,4.608487,3.613912,4.339638,5.401365,4.39762
4902,0,7.178304,2.341635,4.503702,4.585905,3.968071
4903,2,6.370274,6.264912,5.843369,3.177763,4.761518
4904,0,6.77502,4.377884,4.224213,4.477448,5.102065
4905,0,5.356917,6.073844,5.240725,4.855039,6.988662
4906,2,3.231818,3.458249,7.804218,3.192432,1.334966
4907,0,8.977989,5.581489,5.7952,6.336878,5.761672
4908,2,4.40203,1.71218,3.07104,2.364968,4.92898
4909,2,8.994523,8.782724,8.203698,10.873042,7.179123
4910,0,10.365717,9.692522,8.309999,7.909269,8.47446
4911,0,7.613032,6.834282,4.837064,5.294922,6.705742
4912,1,3.49373,5.677042,4.8267,2.539803,3.447813
4913,0,14.028971,8.179543,9.08559,7.541699,8.340715
4914,0,8.100738,3.937492,5.157546,4.490955,5.231575
4915,0,9.54246,7.555983,7.157545,7.275321,7.707423
4916,2,3.216752,3.787182,5.737541,2.83492,4.959185
4917,0,11.838109,8.7359,9.109821,7.696472,8.946182
4918,1,9.295307,14.707027,8.947106,10.537599,8.273523
4919,2,5.027059,4.816216,10.511369,7.285764,5.932345
4920,1,6.949096,10.076462,5.468593,5.462015,4.88484
4921,0,10.646567,6.679371,9.508692,9.106432,6.687553
4922,0,12.451927,9.432134,11.443314,8.884487,9.035605
4923,2,3.080166,3.601543,7.749783,5.867889,4.492324
4924,4,4.623491,5.003525,5.254579,4.719326,7.75758
4925,4,7.237232,7.303083,6.489646,14.704755,5.817685
4926,0,11.749204,8.21243,8.420837,8.420408,10.450584
4927,3,2.761898,1.985144,3.232119,6.238435,2.927844
4928,0,6.355373,7.127642,3.474153,4.007233,5.343874
4929,2,4.022459,5.895967,7.392263,4.604551,4.312486
4930,0,3.878229,2.564887,1.627662,1.257427,5.768365
4931,0,7.810311,2.133144,1.951083,2.60889,3.596798
4932,0,13.316546,8.855766,8.03212,7.154995,8.059726
4933,0,6.011685,5.047947,2.135946,3.938285,4.756388
4934,0,11.628425,9.574719,8.696708,8.779891,7.864293
4935,0,12.858705,2.909573,2.774052,4.770377,5.259919
4936,0,9.668546,3.088417,4.407332,4.145373,3.782929
4937,0,6.518792,3.648868,4.658345,3.241089,5.246468
4938,2,2.978559,2.011566,6.384448,3.054031,2.81779
4939,4,6.93568,6.5134,5.488138,5.273347,9.116203
4940,2,1.885368,1.44726,5.604777,3.15616,1.537693
4941,2,4.243254,3.336277,7.576588,4.659194,4.051302
4942,1,3.214143,5.005538,8.552693,4.992249,4.417763
4943,2,7.044774,6.30093,10.219695,8.11787,7.126076
4944,2,3.116262,3.615745,4.76592,3.628644,4.008008
4945,0,7.563849,6.161524,4.715376,4.845656,7.302389
4946,1,3.540659,9.815305,5.072225,5.62207,5.687653
4947,3,7.68393,6.889633,6.750917,9.615481,7.867086
4948,1,7.039908,7.215117,4.587848,5.523395,6.149817
4949,0,11.665061,4.838697,8.491533,7.338796,7.014284
4950,0,10.934241,9.439663,9.092335,8.313301,8.719782
4951,1,8.309745,12.115005,7.327717,7.912969,7.085848
4952,3,3.149828,3.197398,4.367846,5.849028,3.339407
4953,3,7.302609,6.140244,5.64953,6.894671,11.250569
4954,1,3.940169,6.107118,4.489404,5.242557,4.988618
4955,2,1.831114,0.911839,2.955393,0.679518,0.90726
4956,0,9.480701,9.158246,8.228749,6.550982,7.762852
4957,0,15.987343,8.106555,8.551405,8.9023,8.587014
4958,4,7.422104,6.696,5.644027,5.94663,11.48109
4959,1,9.027447,12.809089,8.366788,9.67856,9.247405
4960,2,3.277048,3.024905,5.308404,3.528782,1.659894
4961,0,6.757674,5.0821,5.155804,5.15465,3.803553
4962,0,8.706287,3.732758,2.943671,6.219748,5.641717
4963,1,7.087664,6.717351,5.609842,5.821654,10.036011
4964,0,8.126768,7.183952,5.945453,6.316388,7.877867
4965,0,1.72768,2.523433,11.645749,2.776053,3.203232
4966,0,13.395872,9.180622,10.374372,11.920535,10.199785
4967,0,6.21749,4.947449,5.43252,3.622312,5.967897
4968,2,6.694626,7.707582,6.579229,6.698973,6.30491
4969,0,8.176353,4.594516,5.137285,5.119948,3.779338
4970,2,3.685283,4.425699,7.038395,4.614289,7.546135
4971,3,8.62685,7.060769,8.646364,10.252295,7.007665
4972,0,5.62592,6.847279,2.62643,4.482111,1.855786
4973,1,8.494546,12.427634,7.193197,8.529701,9.5006
4974,0,13.305691,8.082449,7.471826,10.228092,7.431708
4975,1,6.908237,9.699519,5.154724,8.003492,7.822299
4976,1,8.074604,11.465585,8.8409,8.388458,9.065195
4977,2,4.594349,4.780637,9.834973,4.955885,3.655926
4978,4,5.586628,5.002363,4.379987,4.18407,8.577277
4979,1,7.283714,14.267491,8.105609,6.26454,6.649798
4980,1,7.823541,8.205143,6.31554,6.213976,7.679026
4981,0,8.70324,5.07496,6.144741,5.718452,5.791247
4982,0,8.996922,4.085529,2.159915,4.022255,3.943017
4983,1,2.339495,6.026944,0.720011,1.701662,2.046749
4984,0,5.901044,5.380869,4.850802,5.048607,6.166824
4985,3,4.204452,4.461729,2.34,6.749173,5.52181
4986,0,5.858593,2.831338,3.042886,1.28242,2.67509
4987,2,6.933966,6.501397,9.598177,6.573201,8.558437
4988,0,4.240893,5.796871,5.735223,3.047582,5.799049
4989,1,4.940721,11.805231,2.488306,4.092377,4.380578
4990,1,4.333042,2.548677,2.345208,2.063241,2.609735
4991,2,6.548829,7.570526,9.964444,7.155458,6.698941
4992,2,8.413878,7.408769,17.655613,7.589156,8.747323
4993,1,6.988772,8.170515,7.74783,7.965014,7.029823
4994,0,14.437501,7.918353,8.569193,8.928469,11.210503
4995,0,7.760837,4.7296,4.091943,4.804729,3.18476
4996,3,8.92338,9.671702,8.31668,13.703734,10.785315
4997,1,8.645592,12.174989,5.926302,7.840473,6.011567
4998,0,4.627791,1.694773,3.071207,5.075813,0.967803
4999,0,8.41253,3.072521,5.769796,1.942147,5.650184
5000,0,12.852082,8.071473,6.610801,8.88172,6.026061
5001,0,8.518695,6.410846,5.830264,4.90207,6.428288
5002,0,3.665583,5.728449,2.830076,4.807168,4.214214
5003,2,4.450466,7.414482,7.568551,5.925174,4.045573
5004,2,4.785852,3.576221,8.142426,6.319148,3.953712
5005,3,5.747386,6.15229,5.502407,7.963265,5.848366
5006,0,14.584625,9.419397,9.044953,8.16714,9.725343
5007,0,7.292554,4.973627,4.411571,4.343463,3.272725
5008,3,4.7936,3.786792,5.55347,7.039654,6.74476
5009,2,6.180147,8.039018,9.105115,8.1855,7.464085
5010,0,7.304749,8.122399,6.740133,7.991363,7.603361
5011,0,8.805397,5.255078,5.399502,5.487923,7.527568
5012,0,12.712505,7.142276,8.135026,10.200701,10.029897
5013,0,7.385754,3.516134,4.582172,3.581052,2.585405
5014,2,5.055031,5.358217,8.979679,4.471402,4.574146
5015,0,7.278111,6.949198,6.669991,5.894561,7.622154
5016,0,10.223847,5.816547,6.820342,5.896724,6.59539
5017,1,4.108561,9.23558,4.821349,5.730254,2.801964
5018,0,8.571595,7.698089,5.553396,7.865098,7.179399
5019,0,8.120576,4.60919,2.393377,3.308306,5.994425
5020,0,9.95731,6.992344,5.996586,5.339855,7.434383
5021,0,6.445727,3.371333,4.743981,3.642325,3.378367
5022,2,3.5066,3.900122,5.548242,4.981399,6.226914
5023,0,5.993274,7.560623,7.578012,9.271946,7.547209
5024,2,8.329036,9.963113,12.910597,8.854718,9.372146
5025,0,11.40486,6.403191,7.313602,6.858273,5.561199
5026,0,11.619326,1.807653,2.679466,1.704856,1.09354
5027,3,10.204608,7.887346,8.121177,10.922681,9.330068
5028,2,3.903945,3.053176,4.439394,4.479204,3.528382
5029,1,4.16548,6.081922,4.741567,2.673105,2.194709
5030,0,8.648013,4.966426,3.77327,4.262656,5.745262
5031,0,7.942146,6.286805,3.454,4.622954,4.032073
5032,1,5.827438,9.490141,6.823497,7.5076,7.163489
5033,0,9.144608,3.650351,4.320691,3.590607,3.150954
5034,0,11.99663,8.842965,9.555425,10.080854,9.013143
5035,3,2.932288,1.575016,1.947339,4.442803,2.767077
5036,2,1.002444,0.810627,7.561165,-1.315975,1.723841
5037,0,5.25214,3.892622,3.06123,3.715843,4.178638
5038,0,10.648973,7.918642,6.739129,7.18505,6.897879
5039,0,5.211729,4.47769,1.924586,2.880044,2.381054
5040,0,9.206129,7.467352,7.722733,7.593003,7.322973
5041,0,15.656995,8.617252,10.131771,10.774375,9.535921
5042,0,8.451725,6.410039,7.921894,5.826863,5.532897
5043,0,6.243359,6.855944,10.277885,7.399676,7.66637
5044,0,5.944447,5.128611,5.569812,5.808002,5.557569
5045,1,5.16424,5.12496,5.841655,4.555817,5.890207
5046,1,9.355972,11.100094,7.917103,8.125997,8.371592
5047,4,5.839171,6.074702,5.529236,5.371715,8.01073
5048,0,1.008164,-0.891175,-1.034123,-0.57885,-0.708168
5049,2,12.631384,10.271189,16.515514,9.726041,12.094907
5050,2,3.281621,1.485749,4.693766,2.458631,3.484855
5051,4,4.953864,1.960856,3.724328,3.87232,6.950884
5052,1,6.571002,9.469592,6.423788,7.68103,8.317439
5053,2,8.865005,8.452286,16.031724,9.614087,9.300031
5054,2,7.077509,8.550728,12.326706,9.381254,10.100636
5055,0,9.673214,4.924599,6.204794,5.152257,5.831598
5056,0,6.994051,4.574941,4.783938,2.731677,5.98818
5057,1,7.02167,8.961831,6.094218,8.900032,10.019299
5058,0,15.301416,7.027645,5.851527,6.897739,9.020566
5059,0,12.025752,4.219119,5.029096,4.4539,3.852337
5060,1,7.548879,10.314765,6.746806,6.063654,6.743998
5061,3,1.72989,2.633717,5.776239,5.337504,2.34682
5062,0,8.666037,7.106303,7.334615,7.657609,7.900572
5063,3,11.852559,6.272233,7.579214,7.462971,6.179899
5064,0,8.395672,2.22279,3.750793,3.82268,5.713572
5065,0,5.872712,4.48258,4.084467,4.201447,5.714842
5066,0,3.381708,3.81979,2.146947,4.075302,3.732066
5067,4,6.158219,6.472091,7.177015,6.817833,7.094943
5068,0,9.703166,8.879986,5.668987,8.642409,7.319539
5069,1,9.095609,10.211957,6.029409,7.341895,7.575684
5070,2,7.835125,6.19461,7.764856,6.876756,8.007393
5071,2,6.143458,4.842587,8.310744,3.987954,5.86049
5072,0,12.438849,4.274514,4.645867,5.251079,5.980749
5073,2,5.614626,4.924968,8.280795,5.92004,4.895585
5074,3,13.376094,11.375191,10.719558,16.377304,9.417907
5075,0,13.356123,0.645244,0.886968,1.577898,0.298376
5076,0,10.453121,5.884989,6.666259,7.059232,7.203543
5077,4,2.935959,3.333427,3.07432,3.754599,5.338947
5078,1,7.302104,8.98529,8.198048,8.071661,6.306579
5079,3,3.144369,4.895378,5.172401,8.883441,3.609358
5080,2,3.736764,4.162729,10.277469,3.318095,3.158592
5081,4,6.92562,6.661593,7.506636,6.422296,7.244265
5082,0,10.497485,8.551576,7.88436,8.903993,9.603633
5083,1,10.194654,13.335918,7.726406,10.757742,8.608156
5084,2,1.488771,1.393834,3.088981,5.617294,1.430582
5085,2,7.170277,8.453685,9.243099,6.53146,7.288402
5086,1,4.335641,6.031164,4.466211,5.003459,5.663799
5087,0,8.412594,9.557437,9.233562,12.16187,7.252133
5088,1,8.886332,4.600916,4.851689,1.836685,5.237435
5089,3,7.346677,7.144794,6.08171,9.594274,6.179352
5090,0,6.503884,4.03838,4.307004,5.477822,4.350553
5091,1,8.84522,4.094014,5.207223,4.638826,5.389391
5092,2,6.078801,5.63243,8.68715,3.965651,3.918371
5093,1,6.099731,8.786667,7.214454,5.877248,7.603008
5094,0,5.850335,2.32985,4.949402,4.904461,4.299283
5095,3,5.414118,5.482844,5.911536,7.33433,5.247087
5096,1,5.530681,11.842061,5.494113,5.839093,3.846649
5097,2,4.993073,4.593016,9.155226,4.869399,5.451567
5098,1,5.393181,8.047572,4.784747,5.780638,5.164008
5099,3,8.49862,10.087254,9.138369,12.907024,8.471162
5100,4,6.128192,6.312895,7.144205,7.523006,11.078947
5101,0,2.245217,0.148586,0.2519,-1.257249,0.206864
5102,1,3.734746,4.90839,3.183549,2.081793,2.888784
5103,3,4.095813,4.247667,5.901878,8.354754,3.243964
5104,3,4.949618,5.241307,6.062621,7.453166,5.637606
5105,0,8.066346,6.446673,5.627322,6.554299,5.49961
5106,3,7.733138,6.182999,6.041893,8.864225,5.972735
5107,0,11.843798,8.121657,8.541697,8.635688,8.619702
5108,3,-3.27274,-0.621104,-1.524891,5.286399,-2.271639
5109,0,8.94761,6.963755,6.48664,7.506172,7.427332
5110,1,3.642752,10.920687,6.387965,7.094968,4.791409
5111,0,12.378683,8.381016,8.510391,8.71533,10.075678
