session_id,session_seconds,pages_viewed,spend,screen_brightness,device,returning
3578,39.6,2,6.01,35.1,mobile,False
3579,157.7,5,16.34,18.4,mobile,True
3580,542.9,12,69.47,19.8,desktop,False
3581,203.6,6,36.39,23.8,desktop,False
3582,158.4,3,18.28,32.2,desktop,False
3583,50.6,1,0.0,95.6,desktop,False
3584,63.5,1,0.0,20.6,desktop,False
3585,107.9,2,8.7,27.3,mobile,False
3586,92.4,1,0.0,53.9,desktop,False
3587,15.9,3,0.0,83.1,mobile,True
3588,129.6,4,0.0,44.7,mobile,False
3589,51.1,1,0.0,14.1,mobile,False
3590,358.1,9,65.75,99.9,desktop,False
3591,92.1,1,0.0,90.8,desktop,False
3592,55.0,2,0.0,61.8,mobile,False
3593,90.3,1,0.0,65.8,mobile,False
3594,247.2,6,33.68,72.9,tablet,False
3595,85.4,4,0.0,60.8,mobile,True
3596,99.4,2,0.0,4.0,desktop,True
3597,225.4,5,0.0,61.9,desktop,False
3598,923.4,22,104.63,83.8,mobile,True
3599,191.0,3,0.0,95.0,mobile,False
3600,136.3,4,0.0,98.7,desktop,True
3601,37.7,1,0.0,4.5,mobile,False
3602,242.9,4,0.0,22.0,mobile,True
3603,50.7,1,0.0,27.7,desktop,False
3604,41.7,3,0.0,81.2,mobile,False
3605,238.9,8,0.0,88.8,desktop,True
3606,20.0,1,0.0,22.7,desktop,False
3607,334.3,9,0.0,55.2,mobile,False
3608,67.0,1,15.32,12.9,mobile,True
3609,105.9,1,0.0,50.1,mobile,False
3610,69.3,3,30.32,73.9,desktop,False
3611,150.1,2,7.51,21.9,mobile,False
3612,38.8,1,0.0,42.1,mobile,True
3613,3.7,4,0.0,9.1,desktop,False
3614,29.8,1,0.0,99.3,tablet,False
3615,370.4,7,48.56,76.4,desktop,False
3616,201.2,3,0.0,30.1,mobile,True
3617,37.3,2,8.16,10.1,desktop,False
3618,53.5,1,0.0,69.0,mobile,True
3619,129.8,2,0.0,14.7,tablet,False
3620,31.4,1,0.0,82.4,tablet,False
3621,97.2,5,6.04,31.8,mobile,True
3622,35.7,3,0.0,0.0,desktop,False
3623,11.3,1,0.0,3.2,mobile,True
3624,288.1,6,0.0,60.3,mobile,True
3625,60.1,1,0.0,76.3,mobile,False
3626,27.5,1,0.0,27.9,desktop,False
3627,32.2,1,8.7,72.3,mobile,False
3628,213.1,5,0.0,51.5,desktop,False
3629,22.8,1,0.0,85.4,mobile,False
3630,111.3,1,0.0,91.2,mobile,True
3631,37.9,2,0.0,53.0,desktop,True
3632,200.0,3,28.58,51.1,tablet,False
3633,128.2,3,0.0,62.1,mobile,False
3634,728.0,16,0.0,34.3,desktop,True
3635,36.3,1,0.0,41.1,mobile,True
3636,462.6,10,52.85,92.0,mobile,True
3637,147.5,4,8.91,31.9,tablet,False
3638,138.3,1,0.0,23.8,mobile,True
3639,289.9,8,33.62,29.1,desktop,False
3640,94.1,3,0.0,90.5,mobile,False
3641,38.4,1,0.0,64.2,mobile,True
3642,64.0,1,0.0,67.3,mobile,False
3643,83.0,1,0.0,51.2,mobile,False
3644,53.6,1,0.0,12.3,mobile,True
3645,75.5,3,0.0,38.3,desktop,True
3646,116.3,2,6.89,64.7,mobile,False
3647,45.7,1,0.0,83.5,tablet,True
3648,113.3,3,13.23,99.9,desktop,False
3649,86.4,1,5.23,52.8,desktop,False
3650,30.8,1,0.0,15.5,mobile,True
3651,76.0,1,0.0,54.0,mobile,False
3652,48.7,1,0.0,67.0,desktop,False
3653,27.2,1,0.0,21.5,mobile,True
3654,217.9,6,12.21,25.8,mobile,False
3655,150.4,2,20.09,20.5,desktop,False
3656,46.1,3,0.0,29.1,tablet,True
3657,362.1,6,0.0,10.0,mobile,False
3658,248.2,5,0.0,6.4,desktop,False
3659,39.5,1,0.0,87.3,mobile,True
3660,32.0,2,0.0,63.0,tablet,False
3661,108.4,3,0.0,11.3,mobile,True
3662,89.7,2,26.42,53.1,mobile,False
3663,150.8,3,0.0,39.2,tablet,False
3664,132.4,5,0.0,16.2,mobile,False
3665,353.4,9,37.46,20.7,tablet,False
3666,113.6,4,26.08,87.3,tablet,False
3667,8.7,1,0.0,13.7,mobile,False
3668,90.1,2,0.0,29.5,mobile,True
3669,266.8,9,24.07,25.7,mobile,True
3670,331.4,8,33.03,79.4,desktop,False
3671,38.5,1,0.0,51.5,mobile,True
3672,168.6,1,0.0,35.7,mobile,True
3673,59.3,2,18.8,2.2,mobile,True
3674,111.6,4,0.0,63.8,mobile,True
3675,209.1,5,0.0,84.1,mobile,False
3676,433.4,9,0.0,63.0,desktop,False
3677,70.4,1,0.0,19.7,desktop,True
3678,239.8,2,0.0,77.2,desktop,True
3679,75.8,1,6.48,36.6,mobile,False
3680,21.1,2,1.56,94.4,mobile,True
3681,110.2,2,0.0,72.3,mobile,False
3682,61.2,1,17.65,52.4,mobile,True
3683,141.7,3,0.0,5.8,mobile,False
3684,1006.8,24,106.55,67.2,mobile,False
3685,126.4,2,0.0,40.4,mobile,True
3686,89.9,2,24.06,1.0,mobile,True
3687,165.9,1,15.33,13.6,tablet,False
3688,46.4,3,20.84,18.3,desktop,True
3689,208.2,4,3.77,18.3,mobile,False
3690,27.3,1,0.0,56.1,mobile,False
3691,165.2,6,14.03,15.3,mobile,True
3692,52.8,3,0.0,85.7,tablet,True
3693,171.9,3,17.78,88.5,mobile,True
3694,666.4,15,0.0,38.8,mobile,True
3695,59.5,3,17.38,71.8,mobile,False
3696,202.3,6,0.0,57.1,mobile,True
3697,43.0,2,6.47,59.8,mobile,True
3698,106.3,2,0.0,70.4,desktop,True
3699,95.9,1,0.0,87.9,mobile,False
3700,468.0,9,53.39,35.7,mobile,False
3701,256.8,6,0.0,85.7,mobile,True
3702,102.2,1,0.0,28.6,mobile,True
3703,50.3,2,6.19,30.4,desktop,False
3704,19.6,1,0.0,2.4,mobile,False
3705,101.9,4,0.0,39.5,mobile,True
3706,373.5,7,55.89,23.1,desktop,True
3707,27.5,1,0.0,97.3,mobile,False
3708,839.3,22,0.0,75.4,mobile,True
3709,148.1,6,0.0,51.9,mobile,True
3710,18.3,1,0.0,29.8,mobile,False
3711,45.0,2,0.0,33.2,desktop,False
3712,207.4,5,0.0,76.2,mobile,True
3713,142.1,4,17.12,57.8,mobile,True
3714,64.9,1,0.0,94.1,mobile,True
3715,75.3,2,0.0,44.6,desktop,True
3716,53.5,4,0.0,92.3,tablet,True
3717,42.8,1,12.59,2.9,mobile,True
3718,48.1,2,0.0,44.9,desktop,False
3719,45.9,1,0.0,72.3,desktop,True
3720,63.2,1,15.51,35.7,desktop,False
3721,186.9,6,15.89,61.7,tablet,False
3722,14.0,1,0.0,2.2,mobile,True
3723,81.4,4,0.0,46.7,mobile,False
3724,106.3,1,0.0,10.8,mobile,False
3725,131.9,2,0.0,11.3,mobile,False
3726,207.8,6,0.0,47.8,tablet,True
3727,221.1,7,0.0,7.7,tablet,True
3728,56.9,1,1.43,51.0,mobile,False
3729,25.8,1,0.0,60.5,desktop,True
3730,42.3,1,8.42,62.5,mobile,True
3731,113.8,4,0.0,74.9,mobile,False
3732,410.9,12,66.09,3.7,mobile,False
3733,302.4,7,0.0,23.4,mobile,False
3734,10.5,1,0.0,71.8,mobile,False
3735,70.4,1,0.0,52.4,mobile,False
3736,78.0,1,19.69,64.2,mobile,True
3737,33.8,1,6.61,43.9,tablet,True
3738,76.3,1,0.0,76.8,mobile,False
3739,146.4,5,0.0,5.0,desktop,False
3740,129.5,3,15.12,84.3,mobile,False
3741,90.2,2,0.0,2.4,desktop,False
3742,62.8,1,0.0,2.4,mobile,True
3743,13.6,4,6.97,58.3,mobile,True
3744,303.8,6,35.22,27.2,tablet,False
3745,259.4,5,0.0,54.4,tablet,True
3746,102.1,4,0.0,46.0,tablet,False
3747,41.5,2,0.0,39.4,mobile,True
3748,1401.1,33,147.25,20.3,desktop,True
3749,35.7,1,0.0,65.5,mobile,False
3750,74.9,1,0.0,31.4,mobile,True
3751,69.1,2,0.0,76.8,mobile,True
3752,160.2,1,0.0,3.6,desktop,True
3753,48.9,1,0.0,28.1,desktop,False
3754,401.5,8,0.0,93.2,mobile,False
3755,71.7,1,0.0,45.2,mobile,True
3756,58.3,1,0.0,89.0,mobile,True
3757,29.1,1,0.0,52.9,desktop,True
3758,506.3,10,76.33,43.0,mobile,True
3759,58.6,4,0.0,59.1,desktop,False
3760,107.4,2,0.0,1.9,tablet,False
3761,122.7,4,0.0,13.1,mobile,True
3762,135.8,2,18.08,20.6,mobile,False
3763,125.7,2,0.0,24.8,desktop,False
3764,51.9,1,6.41,38.9,mobile,True
3765,206.5,6,0.0,49.2,mobile,False
3766,34.8,1,10.73,17.7,tablet,False
3767,51.1,1,0.0,74.4,mobile,True
3768,25.1,1,0.0,69.0,tablet,False
3769,203.0,2,0.0,0.7,desktop,False
3770,831.2,17,80.4,91.2,mobile,True
3771,160.3,4,14.99,63.4,desktop,False
3772,79.1,4,0.0,97.2,desktop,False
3773,23.3,1,6.83,6.1,tablet,True
3774,162.2,5,0.0,50.5,desktop,False
3775,72.0,3,0.0,33.1,desktop,False
3776,161.1,3,0.0,60.7,mobile,False
3777,252.4,5,0.0,82.1,mobile,False
3778,98.2,4,2.77,49.6,desktop,True
3779,50.3,1,8.81,36.5,desktop,False
3780,135.9,2,21.48,7.0,desktop,True
3781,129.7,2,0.0,8.2,mobile,False
3782,73.2,1,0.0,95.2,desktop,False
3783,69.1,1,3.92,30.9,tablet,False
3784,234.6,6,15.88,13.3,mobile,False
3785,92.5,4,0.0,84.8,mobile,False
3786,357.4,8,0.0,6.5,tablet,False
3787,159.9,3,21.27,64.7,tablet,False
3788,156.0,4,0.0,13.0,desktop,False
3789,13.1,1,9.41,10.3,mobile,False
3790,134.9,7,0.0,15.9,mobile,False
3791,411.2,9,49.79,66.7,mobile,True
3792,142.3,6,11.78,86.3,mobile,True
3793,67.9,1,0.0,68.1,mobile,False
3794,31.2,1,6.59,4.9,mobile,False
3795,24.5,1,0.0,27.7,mobile,False
3796,984.6,23,0.0,26.7,mobile,True
3797,19.9,1,0.0,17.7,mobile,False
3798,151.1,2,0.0,87.2,desktop,False
3799,698.7,14,69.48,0.3,mobile,True
3800,85.0,4,0.0,23.5,tablet,True
3801,771.4,20,0.0,63.4,tablet,False
3802,168.5,3,0.0,83.8,mobile,True
3803,86.9,3,0.0,50.7,mobile,False
3804,159.8,4,0.0,77.3,mobile,False
3805,109.8,2,0.0,79.3,mobile,False
3806,39.7,1,3.62,6.9,tablet,False
3807,148.3,5,0.0,23.8,desktop,False
3808,200.9,2,0.0,89.0,desktop,False
3809,95.6,1,0.0,66.7,desktop,False
3810,113.2,3,22.74,29.9,mobile,False
3811,667.4,16,68.29,71.6,desktop,True
3812,52.8,1,0.0,85.5,desktop,True
3813,647.5,15,0.0,35.6,mobile,False
3814,262.4,7,0.0,46.8,desktop,False
3815,104.1,3,0.0,59.2,desktop,True
3816,30.5,2,0.0,5.4,desktop,True
3817,29.6,1,23.73,58.6,desktop,True
3818,202.8,2,30.85,76.5,mobile,False
3819,102.4,1,0.0,89.3,desktop,False
3820,232.6,6,35.94,16.6,mobile,True
3821,206.2,3,0.0,58.1,desktop,False
3822,201.3,6,22.03,33.1,mobile,False
3823,152.1,3,0.0,42.3,desktop,False
3824,370.7,8,0.0,75.2,mobile,False
3825,157.4,3,0.0,29.1,mobile,True
3826,138.8,1,0.0,39.3,tablet,False
3827,118.9,3,8.14,78.1,mobile,False
3828,62.6,1,0.0,45.2,mobile,False
3829,59.0,2,0.0,61.4,mobile,False
3830,53.2,2,0.0,68.6,desktop,False
3831,208.6,3,0.0,26.9,mobile,False
3832,122.6,2,0.0,74.0,mobile,True
3833,59.8,1,5.09,52.3,mobile,False
3834,65.5,1,0.0,96.0,mobile,True
3835,115.2,2,2.88,46.8,desktop,True
3836,59.7,2,0.0,4.1,mobile,False
3837,34.2,1,0.0,53.0,mobile,True
3838,77.8,3,7.0,63.5,mobile,True
3839,176.8,5,0.0,28.2,mobile,False
3840,161.4,5,3.58,77.4,mobile,True
3841,20.9,2,0.0,71.3,mobile,False
3842,185.0,3,0.0,50.6,mobile,True
3843,86.6,3,0.0,45.3,mobile,True
3844,156.9,4,29.43,53.5,desktop,True
3845,107.2,3,7.3,69.8,mobile,False
3846,45.0,1,0.71,34.9,mobile,False
3847,84.3,2,11.98,45.7,mobile,True
3848,147.4,6,18.56,64.6,mobile,False
3849,621.5,14,56.69,59.3,mobile,True
3850,447.8,9,38.94,29.4,desktop,False
3851,39.1,1,0.0,34.4,desktop,False
3852,242.9,4,0.0,76.9,mobile,False
3853,834.7,17,0.0,12.1,mobile,True
3854,31.9,2,0.0,94.4,desktop,False
3855,93.0,3,0.0,53.3,mobile,True
3856,49.2,1,0.0,87.5,desktop,False
3857,226.0,3,26.41,39.3,desktop,False
3858,423.1,9,46.3,95.2,mobile,True
3859,480.1,13,67.07,89.3,mobile,True
3860,142.2,2,1.84,47.5,mobile,False
3861,67.2,1,0.0,40.3,desktop,False
3862,439.1,11,42.99,25.1,mobile,True
3863,421.3,9,54.83,98.2,mobile,False
3864,133.1,2,0.0,73.3,desktop,False
3865,190.3,6,0.0,50.0,mobile,True
3866,153.7,1,0.0,57.6,mobile,False
3867,49.1,1,0.0,21.0,mobile,True
3868,51.3,2,0.0,97.2,mobile,False
3869,56.7,3,0.0,75.7,mobile,False
3870,35.2,4,0.0,84.4,mobile,True
3871,97.7,2,0.0,39.0,mobile,True
3872,95.8,1,17.62,66.2,desktop,False
3873,87.9,2,0.0,55.5,mobile,True
3874,81.8,5,0.0,18.5,mobile,False
3875,978.0,22,0.0,84.8,mobile,True
3876,67.9,1,0.0,89.3,desktop,True
3877,60.6,5,0.0,32.9,mobile,True
3878,103.0,3,0.0,64.9,desktop,False
3879,114.4,1,11.74,68.0,mobile,True
3880,46.4,1,0.0,7.2,mobile,False
3881,129.9,4,8.66,32.1,desktop,False
3882,35.2,2,0.0,21.4,desktop,True
3883,167.7,3,11.39,24.6,mobile,True
3884,126.6,2,0.0,76.4,tablet,False
3885,10.1,1,2.22,51.9,mobile,True
3886,51.4,1,0.0,1.7,desktop,False
3887,33.9,1,0.0,61.0,tablet,True
3888,32.2,1,0.0,65.0,tablet,False
3889,160.9,2,12.34,27.5,mobile,False
3890,22.2,1,0.0,20.6,mobile,False
3891,71.0,1,14.21,4.5,mobile,True
3892,47.1,1,0.0,65.7,mobile,True
3893,634.2,13,58.14,52.0,desktop,True
3894,20.1,1,0.67,74.0,mobile,True
3895,415.9,8,0.0,42.9,mobile,True
3896,84.7,2,0.0,83.2,desktop,False
3897,75.2,2,7.52,54.1,desktop,False
3898,36.4,1,0.0,27.6,mobile,False
3899,6.9,1,0.0,27.2,mobile,False
3900,40.1,2,13.17,69.5,mobile,True
3901,59.9,1,9.14,33.3,desktop,False
3902,26.1,1,0.0,49.5,mobile,False
3903,14.8,1,14.91,15.2,mobile,False
3904,307.9,7,0.0,56.6,mobile,False
3905,67.4,3,9.79,8.3,mobile,False
3906,216.7,7,31.67,39.4,mobile,False
3907,14.0,1,0.0,65.9,desktop,False
3908,245.4,5,26.96,79.4,desktop,True
3909,132.8,4,0.0,8.4,mobile,True
3910,325.2,6,0.0,43.6,mobile,True
3911,109.2,3,0.0,10.0,mobile,True
3912,164.2,4,0.0,87.6,mobile,False
3913,52.9,2,13.87,35.5,mobile,False
3914,90.7,2,0.0,8.3,desktop,True
3915,45.3,3,8.53,59.4,mobile,False
3916,328.6,9,0.0,31.9,mobile,True
3917,205.2,4,0.0,75.2,mobile,False
3918,138.8,4,0.0,33.4,mobile,False
3919,32.8,1,0.0,18.9,mobile,False
3920,31.9,1,0.0,70.6,desktop,False
3921,41.9,1,0.0,25.8,desktop,True
3922,450.7,9,56.87,19.6,desktop,False
3923,462.3,9,62.28,98.3,desktop,False
3924,66.0,1,17.56,17.6,desktop,True
3925,66.1,2,8.88,68.7,tablet,True
3926,48.0,1,0.0,52.8,desktop,False
3927,677.8,15,0.0,83.1,mobile,True
3928,481.8,12,0.0,23.2,mobile,True
3929,182.2,4,12.45,71.7,mobile,True
3930,30.9,1,0.0,44.0,mobile,False
3931,202.5,5,20.82,65.7,mobile,True
3932,2878.2,63,303.14,17.3,mobile,True
3933,66.2,1,0.0,60.2,desktop,False
3934,260.7,5,33.28,12.3,mobile,False
3935,378.8,12,0.0,71.7,mobile,False
3936,294.3,7,20.75,20.7,mobile,True
3937,736.6,18,70.06,37.2,desktop,False
3938,75.0,2,0.0,19.4,mobile,False
3939,13.2,1,0.38,7.1,mobile,False
3940,786.7,16,89.83,11.6,desktop,False
3941,74.3,1,0.0,50.8,desktop,False
3942,46.7,1,0.0,18.5,mobile,False
3943,23.6,1,4.37,16.6,mobile,False
3944,8.8,1,0.0,33.5,mobile,True
3945,32.6,2,0.0,89.3,desktop,True
3946,87.8,2,0.0,47.5,mobile,False
3947,37.6,1,0.0,51.5,desktop,False
3948,58.6,1,0.0,72.2,mobile,False
3949,179.0,6,0.0,0.9,mobile,False
3950,177.3,4,0.0,9.3,desktop,False
3951,94.0,3,0.0,31.6,mobile,True
3952,356.9,7,39.22,39.9,desktop,False
3953,325.1,7,29.12,78.5,desktop,False
3954,75.0,1,0.0,8.1,mobile,False
3955,97.6,5,6.74,82.7,desktop,False
3956,177.9,3,0.0,80.1,desktop,False
3957,110.6,1,0.0,18.4,mobile,True
3958,174.4,3,0.0,15.7,desktop,True
3959,358.8,8,0.0,81.5,mobile,True
3960,254.7,5,0.0,34.7,mobile,True
3961,49.7,3,0.0,14.7,mobile,True
3962,869.3,21,0.0,54.2,mobile,True
3963,431.0,9,0.0,81.1,mobile,False
3964,258.4,7,0.0,11.1,mobile,False
3965,20.8,1,0.0,33.4,mobile,False
3966,47.5,2,0.0,12.0,mobile,True
3967,177.1,5,0.0,16.4,desktop,True
3968,193.1,2,16.33,34.4,mobile,True
3969,20.8,1,0.0,2.0,desktop,True
3970,302.8,7,0.0,38.1,mobile,True
3971,94.6,545,0.0,90.4,desktop,True
3972,42.8,1,0.0,23.7,mobile,True
3973,40.2,1,0.0,25.3,desktop,False
3974,64.5,2,0.0,91.8,mobile,True
3975,35.3,1,0.0,95.3,tablet,True
3976,261.4,7,0.0,5.7,desktop,True
3977,45.9,1,0.0,20.1,mobile,True
3978,131.8,3,46.61,64.9,desktop,False
3979,467.2,10,0.0,50.6,mobile,False
3980,18.4,1,0.0,27.3,mobile,False
3981,11.9,1,0.0,31.9,desktop,False
3982,479.0,10,0.0,43.2,desktop,True
3983,183.2,5,45.14,54.3,mobile,True
3984,33.7,1,2.94,91.8,desktop,False
3985,255.6,8,0.0,51.2,mobile,False
3986,174.7,6,0.0,36.5,mobile,True
3987,15.1,1,0.0,92.8,desktop,False
3988,52.9,4,0.0,86.2,mobile,True
3989,168.7,5,25.62,71.7,mobile,False
3990,30.2,1,0.0,29.3,mobile,True
3991,165.9,3,0.0,66.7,desktop,False
3992,20.3,1,1.4,25.2,mobile,False
3993,148.3,2,0.0,17.4,desktop,False
3994,15.4,1,8.53,49.8,mobile,True
3995,49.1,1,2.73,54.5,mobile,True
3996,68.9,1,0.0,94.8,desktop,False
3997,92.5,4,0.0,63.9,mobile,True
3998,31.5,1,0.0,92.2,mobile,True
3999,136.6,1,27.01,36.0,desktop,True
4000,59.8,2,1.41,76.1,mobile,False
4001,198.4,1,17.4,18.0,desktop,True
4002,147.3,4,20.62,99.3,desktop,False
4003,229.2,5,0.0,54.0,mobile,False
4004,53.7,4,25.56,2.7,mobile,True
4005,91.6,1,0.0,23.6,desktop,False
4006,425.4,10,0.0,97.4,mobile,False
4007,4.3,1,0.0,51.8,desktop,True
4008,5.7,2,0.0,1.5,desktop,False
4009,30.7,1,14.01,31.4,desktop,False
4010,52.9,4,0.0,85.5,desktop,True
4011,38.3,1,0.0,87.4,mobile,True
4012,117.3,3,0.0,96.0,mobile,False
4013,100.7,3,0.0,1.0,mobile,True
4014,38.1,1,0.0,36.5,mobile,True
4015,112.0,4,7.59,56.8,mobile,True
4016,104.3,1,0.0,86.3,mobile,False
4017,39.0,1,0.0,33.3,mobile,True
4018,237.4,7,40.19,79.1,tablet,True
4019,81.4,1,11.01,26.0,desktop,True
4020,111.2,2,13.64,0.5,mobile,False
4021,577.3,15,77.12,5.0,desktop,False
4022,210.8,4,13.2,35.6,desktop,False
4023,61.2,1,4.12,4.8,mobile,False
4024,211.3,5,0.0,83.1,mobile,False
4025,237.8,5,29.86,11.0,mobile,False
4026,31.1,1,0.0,55.0,desktop,True
4027,21.1,1,0.0,83.6,desktop,True
4028,50.8,1,0.0,88.1,mobile,False
4029,106.8,2,0.0,51.9,mobile,False
4030,152.8,3,0.0,40.9,desktop,True
4031,36.2,1,0.0,91.0,mobile,False
4032,136.3,3,8.9,90.6,tablet,True
4033,59.8,4,0.0,15.0,desktop,False
4034,104.3,2,12.14,24.3,mobile,False
4035,1122.9,23,0.0,37.1,mobile,False
4036,70.5,3,6.24,14.5,mobile,False
4037,1047.9,23,116.47,62.4,desktop,False
4038,150.1,1,25.81,21.0,desktop,False
4039,503.9,11,67.57,89.3,desktop,True
4040,115.7,1,0.0,36.6,tablet,False
4041,123.4,1,0.0,2.8,mobile,False
4042,38.4,2,0.0,74.8,mobile,False
4043,372.4,8,0.0,84.8,desktop,True
4044,174.5,6,9.29,29.4,mobile,False
4045,80.0,4,8.37,70.5,desktop,True
4046,144.5,3,9.35,90.8,tablet,True
4047,226.2,7,20.0,30.9,desktop,True
4048,157.1,6,0.0,16.1,mobile,True
4049,43.6,1,0.0,81.3,desktop,True
4050,32.8,1,0.0,74.6,desktop,False
4051,197.5,4,0.0,27.7,mobile,True
4052,40.7,2,0.0,40.9,tablet,True
4053,222.1,5,24.88,87.6,desktop,False
4054,35.4,2,1.28,5.8,mobile,False
4055,362.3,9,0.0,13.6,mobile,False
4056,75.4,2,0.0,34.6,mobile,False
4057,389.0,10,0.0,88.7,desktop,True
4058,876.6,21,91.37,4.5,mobile,False
4059,35.0,1,0.0,95.4,mobile,True
4060,311.6,7,0.0,41.1,desktop,True
4061,201.7,4,18.1,92.8,mobile,True
4062,94.1,1,0.0,57.6,mobile,False
4063,98.0,3,0.0,28.6,mobile,True
4064,51.0,1,0.0,37.3,mobile,False
4065,70.5,2,0.0,79.5,mobile,False
4066,111.4,2,5.08,82.5,mobile,False
4067,20.7,1,0.0,46.2,mobile,False
4068,20.4,1,0.0,81.1,mobile,True
4069,61.5,4,0.0,42.0,mobile,True
4070,418.2,9,42.54,23.6,mobile,True
4071,442.2,9,55.16,34.3,mobile,False
4072,105.3,2,0.0,46.5,mobile,True
4073,184.4,7,33.25,14.2,desktop,False
4074,4.2,1,17.48,98.7,mobile,False
4075,87.4,2,0.0,86.4,desktop,True
4076,70.6,1,7.64,94.0,desktop,True
4077,57.6,3,0.0,15.1,mobile,False
4078,76.5,1,0.0,57.8,mobile,True
4079,38.9,2,0.0,89.3,desktop,True
4080,116.0,3,0.0,4.2,desktop,True
4081,394.0,8,26.89,51.6,desktop,True
4082,210.3,6,29.03,78.0,desktop,False
4083,267.1,6,32.8,18.0,desktop,True
4084,71.5,3,3.79,34.9,mobile,True
4085,162.5,4,0.0,62.7,mobile,True
4086,174.2,5,0.0,45.8,mobile,False
4087,126.1,4,0.0,93.3,desktop,False
4088,55.6,3,0.0,67.9,desktop,True
4089,55.7,2,10.63,19.2,mobile,True
4090,27.3,1,0.0,52.9,mobile,False
4091,324.8,8,0.0,44.4,desktop,True
4092,180.9,5,0.0,18.3,mobile,False
4093,63.9,4,0.0,56.2,desktop,False
4094,613.4,11,0.0,77.4,mobile,True
4095,83.7,3,0.0,87.2,mobile,False
4096,140.8,4,0.0,9.0,mobile,False
4097,57.0,2,0.0,75.4,mobile,False
4098,122.9,2,29.61,29.8,desktop,False
4099,197.0,5,7.11,49.6,mobile,True
4100,34.0,1,0.0,5.2,mobile,True
4101,205.6,5,0.0,7.7,mobile,False
4102,117.2,2,0.0,76.8,mobile,True
4103,162.5,4,2.71,24.1,tablet,False
4104,198.7,3,0.0,25.3,mobile,False
4105,112.3,5,10.28,36.9,tablet,False
4106,82.1,2,0.0,1.5,mobile,False
4107,204.3,3,0.0,40.2,desktop,False
4108,51.4,1,0.0,32.8,tablet,True
4109,626.1,13,60.4,53.3,mobile,False
4110,56.9,1,1.43,38.9,tablet,False
4111,124.1,2,0.0,42.8,mobile,False
4112,299.2,7,0.0,65.7,desktop,False
4113,214.2,4,21.9,76.0,mobile,False
4114,53.5,1,16.57,24.5,desktop,False
4115,225.8,5,0.0,85.1,mobile,False
4116,93.6,3,0.0,70.5,desktop,True
4117,72.0,1,0.0,77.7,mobile,False
4118,291.2,9,40.73,76.2,mobile,False
4119,57.2,1,0.0,47.0,desktop,False
4120,52.9,1,0.0,71.3,mobile,True
4121,130.7,2,0.0,69.6,mobile,False
4122,290.1,7,0.0,78.9,mobile,False
4123,655.7,15,0.0,52.4,desktop,False
4124,98.7,1,19.04,39.4,tablet,False
4125,512.1,13,0.0,3.9,desktop,False
4126,150.4,3,0.0,32.9,desktop,False
4127,170.9,4,6.23,68.0,mobile,True
4128,95.8,4,0.0,16.9,desktop,False
4129,39.1,2,0.0,16.8,desktop,False
4130,46.0,1,24.92,42.5,tablet,False
4131,93.3,1,14.39,82.0,mobile,False
4132,350.4,7,0.0,80.5,mobile,True
4133,34.8,3,0.0,39.5,mobile,False
4134,15.2,2,6.03,13.2,mobile,True
4135,129.5,4,0.0,63.5,mobile,False
4136,33.5,1,0.0,98.3,mobile,False
4137,32.6,1,1.97,62.8,desktop,True
4138,99.9,4,0.0,22.5,mobile,False
4139,35.0,3,9.24,3.6,tablet,False
4140,77.4,2,7.36,66.5,mobile,True
4141,23.2,1,3.23,82.1,desktop,True
4142,99.7,1,14.87,6.9,desktop,True
4143,285.5,6,0.0,42.2,mobile,False
4144,165.0,5,0.0,51.8,desktop,True
4145,32.3,1,0.0,60.6,desktop,True
4146,25.4,1,0.0,49.1,desktop,True
4147,81.3,1,0.0,10.6,mobile,True
4148,74.5,2,0.0,93.3,desktop,False
4149,184.3,852,34.89,78.5,mobile,True
4150,209.5,3,30.02,72.8,mobile,False
4151,347.3,8,0.0,82.7,desktop,False
4152,40.8,1,7.79,58.7,tablet,False
4153,146.1,4,0.0,33.2,desktop,False
4154,58.1,1,0.0,40.2,desktop,False
4155,52.0,1,9.85,64.9,desktop,False
4156,66.3,2,0.0,43.1,mobile,True
4157,2535.2,55,0.0,91.5,desktop,False
4158,25.3,1,0.0,7.4,mobile,False
4159,182.8,4,0.0,76.1,tablet,False
4160,417.9,9,36.14,64.1,desktop,False
4161,15.3,1,0.0,48.5,desktop,False
4162,283.3,6,0.0,73.3,desktop,False
4163,209.7,4,0.0,52.5,mobile,False
4164,112.5,1,0.0,59.3,tablet,False
4165,149.0,2,21.5,80.4,mobile,False
4166,216.0,5,0.0,57.2,mobile,True
4167,110.8,1,0.0,21.9,mobile,True
4168,309.1,8,0.0,95.1,mobile,False
4169,31.2,1,0.0,92.4,desktop,False
4170,282.4,7,27.61,51.3,mobile,False
4171,126.8,2,15.02,14.7,mobile,False
4172,170.1,3,0.0,30.1,mobile,False
4173,1089.1,22,0.0,41.5,mobile,True
4174,78.9,1,0.0,16.6,mobile,True
4175,32.1,1,0.0,26.1,mobile,True
4176,30.6,1,0.0,14.4,mobile,False
4177,46.1,3,9.17,16.3,mobile,True
4178,27.8,1,0.0,78.6,desktop,True
4179,32.5,1,0.0,6.8,tablet,True
4180,668.2,16,0.0,81.6,mobile,True
4181,324.0,6,31.35,59.7,mobile,True
4182,50.8,1,3.48,84.6,desktop,False
4183,125.9,3,14.65,87.1,desktop,True
4184,55.2,1,6.17,84.5,desktop,False
