user_id,variant,device,day,converted
E-010463,control,mobile,8,0
E-010717,control,mobile,5,1
E-004461,control,desktop,8,0
E-006913,control,mobile,13,0
E-008220,control,mobile,5,0
E-015820,treatment,mobile,14,0
E-008237,control,mobile,14,0
E-003735,control,mobile,3,0
E-010868,control,mobile,9,0
E-001202,control,mobile,11,0
E-014906,treatment,desktop,2,0
E-015512,treatment,mobile,2,0
E-008393,control,mobile,6,0
E-006682,control,mobile,8,0
E-000673,control,mobile,10,0
E-005223,control,mobile,2,1
E-003050,control,desktop,1,0
E-013559,treatment,mobile,12,0
E-007093,control,desktop,1,0
E-005636,control,mobile,1,0
E-014245,treatment,desktop,5,0
E-016743,treatment,desktop,10,0
E-019374,treatment,mobile,10,0
E-007105,control,mobile,6,0
E-006328,control,mobile,13,0
E-022693,treatment,desktop,5,0
E-001015,control,mobile,2,0
E-008130,control,desktop,8,0
E-001646,control,mobile,7,0
E-008624,control,desktop,11,0
E-009515,control,mobile,7,0
E-016333,treatment,mobile,2,0
E-001048,control,desktop,2,0
E-012498,treatment,desktop,14,0
E-016300,treatment,mobile,8,0
E-008716,control,mobile,2,0
E-011479,control,desktop,5,1
E-008598,control,mobile,5,0
E-007461,control,mobile,12,0
E-008284,control,desktop,11,0
E-005458,control,desktop,3,0
E-003039,control,desktop,8,0
E-013916,treatment,desktop,11,0
E-012191,treatment,mobile,10,0
E-018126,treatment,mobile,4,0
E-019740,treatment,desktop,5,0
E-000584,control,mobile,5,0
E-019377,treatment,desktop,1,1
E-001990,control,desktop,4,0
E-020019,treatment,mobile,2,0
E-015786,treatment,desktop,7,0
E-010223,control,desktop,12,0
E-010430,control,desktop,10,0
E-004755,control,desktop,3,1
E-019605,treatment,mobile,1,0
E-003113,control,desktop,6,0
E-022513,treatment,mobile,8,1
E-019200,treatment,mobile,5,0
E-022894,treatment,mobile,4,0
E-020554,treatment,mobile,3,0
E-008320,control,mobile,3,0
E-017157,treatment,mobile,9,0
E-016705,treatment,desktop,7,0
E-004785,control,mobile,4,0
E-012807,treatment,desktop,8,0
E-018179,treatment,mobile,12,0
E-012279,treatment,desktop,7,0
E-019356,treatment,desktop,12,0
E-019996,treatment,mobile,6,0
E-000994,control,mobile,3,0
E-005837,control,mobile,6,0
E-018886,treatment,mobile,6,0
E-022444,treatment,desktop,11,0
E-012134,treatment,desktop,3,0
E-008724,control,mobile,1,0
E-011197,control,mobile,13,0
E-010862,control,desktop,11,0
E-016840,treatment,mobile,10,0
E-014890,treatment,desktop,8,0
E-006625,control,mobile,14,0
E-011433,control,mobile,8,0
E-007756,control,mobile,10,0
E-003569,control,mobile,3,0
E-009729,control,mobile,14,0
E-006832,control,mobile,6,0
E-010445,control,mobile,3,0
E-000568,control,mobile,8,0
E-015907,treatment,desktop,9,0
E-021075,treatment,desktop,11,0
E-005069,control,mobile,2,0
E-021789,treatment,mobile,3,0
E-001575,control,mobile,7,0
E-021065,treatment,mobile,8,0
E-006259,control,mobile,12,0
E-005960,control,mobile,7,0
E-001701,control,desktop,12,0
E-009465,control,mobile,10,0
E-022438,treatment,mobile,12,1
E-001661,control,desktop,10,0
E-023213,treatment,mobile,2,0
E-000142,control,mobile,3,0
E-017314,treatment,mobile,8,0
E-020180,treatment,mobile,11,0
E-013075,treatment,mobile,12,0
E-020022,treatment,desktop,9,0
E-011477,control,mobile,8,0
E-004469,control,desktop,4,0
E-001084,control,mobile,12,0
E-008171,control,desktop,13,0
E-004201,control,mobile,3,0
E-018584,treatment,desktop,12,0
E-012084,treatment,mobile,2,0
E-014106,treatment,desktop,3,0
E-018568,treatment,mobile,11,0
E-017595,treatment,desktop,1,0
E-023329,treatment,mobile,8,0
E-007132,control,mobile,13,0
E-000243,control,mobile,11,0
E-014379,treatment,desktop,5,0
E-018850,treatment,mobile,11,0
E-007723,control,mobile,11,0
E-020046,treatment,desktop,6,0
E-007460,control,mobile,10,0
E-020826,treatment,desktop,10,0
E-008262,control,mobile,6,0
E-015636,treatment,desktop,12,0
E-012162,treatment,mobile,6,0
E-021300,treatment,mobile,10,0
E-020384,treatment,desktop,14,0
E-014706,treatment,mobile,3,0
E-001284,control,mobile,12,0
E-022977,treatment,desktop,13,0
E-012913,treatment,desktop,9,0
E-004338,control,mobile,8,0
E-001122,control,desktop,11,0
E-008274,control,mobile,5,0
E-021274,treatment,mobile,10,0
E-013698,treatment,desktop,7,0
E-006642,control,mobile,5,0
E-017786,treatment,mobile,1,0
E-002344,control,desktop,8,0
E-018782,treatment,desktop,11,0
E-004476,control,mobile,9,0
E-022466,treatment,mobile,3,0
E-024000,treatment,mobile,5,0
E-001484,control,desktop,11,0
E-021132,treatment,mobile,5,0
E-002998,control,mobile,9,0
E-003335,control,desktop,4,0
E-011625,control,mobile,1,1
E-012818,treatment,desktop,12,0
E-009466,control,desktop,5,0
E-022964,treatment,desktop,6,0
E-018313,treatment,mobile,6,0
E-011831,control,desktop,1,0
E-003717,control,desktop,10,0
E-008647,control,desktop,11,0
E-008049,control,desktop,8,0
E-017365,treatment,desktop,6,0
E-013640,treatment,mobile,5,0
E-007789,control,mobile,9,0
E-022536,treatment,mobile,12,0
E-006188,control,mobile,1,0
E-020766,treatment,mobile,8,0
E-016588,treatment,desktop,13,0
E-018253,treatment,mobile,12,0
E-001123,control,mobile,2,0
E-000922,control,desktop,10,0
E-008226,control,mobile,5,0
E-019702,treatment,mobile,1,0
E-016976,treatment,mobile,7,0
E-001494,control,mobile,8,0
E-016088,treatment,mobile,5,0
E-007008,control,desktop,2,0
E-021542,treatment,mobile,11,0
E-008353,control,desktop,14,0
E-009257,control,mobile,5,0
E-002067,control,mobile,14,0
E-014033,treatment,mobile,12,0
E-006684,control,desktop,13,0
E-001527,control,desktop,5,0
E-014616,treatment,mobile,2,0
E-011785,control,desktop,14,0
E-010029,control,mobile,7,0
E-012142,treatment,mobile,1,0
E-021559,treatment,mobile,2,0
E-010389,control,desktop,12,0
E-001759,control,mobile,5,0
E-002714,control,mobile,10,0
E-008326,control,mobile,14,0
E-019949,treatment,mobile,7,0
E-005291,control,desktop,13,0
E-020131,treatment,mobile,5,0
E-001031,control,mobile,1,0
E-002383,control,mobile,9,0
E-011913,control,desktop,5,0
E-001508,control,mobile,11,0
E-013890,treatment,mobile,14,0
E-005550,control,mobile,2,0
E-022056,treatment,mobile,8,0
E-008251,control,desktop,11,0
E-008324,control,mobile,4,0
E-005753,control,mobile,1,0
E-015151,treatment,desktop,4,0
E-002363,control,desktop,5,0
E-017802,treatment,desktop,2,0
E-012235,treatment,mobile,10,0
E-013501,treatment,desktop,4,0
E-004721,control,mobile,14,0
E-020117,treatment,mobile,7,0
E-009336,control,desktop,1,0
E-010944,control,mobile,6,0
E-015810,treatment,desktop,1,0
E-004851,control,mobile,11,0
E-000714,control,desktop,7,0
E-021444,treatment,desktop,4,0
E-019337,treatment,mobile,3,0
E-018414,treatment,desktop,2,1
E-011859,control,desktop,6,0
E-007942,control,mobile,11,0
E-023846,treatment,mobile,1,0
E-009497,control,mobile,5,0
E-010900,control,mobile,10,0
E-021904,treatment,desktop,6,0
E-001772,control,mobile,14,0
E-020593,treatment,mobile,2,0
E-020277,treatment,mobile,4,0
E-019526,treatment,mobile,2,0
E-020802,treatment,mobile,10,0
E-011218,control,desktop,10,0
E-020950,treatment,desktop,1,0
E-018812,treatment,mobile,9,0
E-000662,control,mobile,12,0
E-012069,treatment,desktop,11,0
E-021421,treatment,mobile,12,0
E-006060,control,mobile,9,0
E-004328,control,mobile,9,0
E-006267,control,mobile,8,1
E-011928,control,desktop,8,0
E-023675,treatment,desktop,7,1
E-001460,control,desktop,1,0
E-002720,control,mobile,14,0
E-008317,control,mobile,4,0
E-005340,control,mobile,3,0
E-016000,treatment,desktop,3,0
E-021782,treatment,desktop,14,0
E-017835,treatment,desktop,13,0
E-011576,control,mobile,7,0
E-021206,treatment,desktop,6,0
E-022747,treatment,mobile,1,0
E-013177,treatment,mobile,10,1
E-003043,control,mobile,2,0
E-006607,control,mobile,11,0
E-023634,treatment,mobile,1,0
E-013073,treatment,mobile,13,0
E-010565,control,mobile,5,0
E-001631,control,mobile,10,0
E-005213,control,desktop,13,0
E-008414,control,mobile,4,0
E-020968,treatment,mobile,14,0
E-003859,control,desktop,6,0
E-015024,treatment,desktop,8,0
E-020598,treatment,mobile,1,1
E-000106,control,mobile,3,0
E-000525,control,mobile,7,0
E-023969,treatment,desktop,13,0
E-013087,treatment,mobile,7,0
E-013731,treatment,mobile,11,0
E-000718,control,mobile,10,1
E-017893,treatment,mobile,10,0
E-009069,control,mobile,11,0
E-006338,control,desktop,11,0
E-014675,treatment,desktop,9,0
E-004477,control,desktop,7,0
E-001203,control,mobile,4,0
E-002836,control,desktop,8,0
E-021875,treatment,mobile,14,0
E-021731,treatment,mobile,3,0
E-005188,control,desktop,6,0
E-022673,treatment,desktop,7,0
E-020693,treatment,mobile,14,0
E-017637,treatment,desktop,7,0
E-015264,treatment,mobile,9,0
E-002769,control,mobile,12,0
E-003018,control,desktop,12,0
E-016187,treatment,mobile,1,0
E-014423,treatment,desktop,6,0
E-002784,control,desktop,9,0
E-013619,treatment,mobile,1,0
E-011903,control,desktop,11,0
E-007552,control,desktop,8,0
E-008111,control,desktop,5,0
E-014948,treatment,mobile,5,0
E-000990,control,mobile,12,0
E-014074,treatment,desktop,11,0
E-008496,control,mobile,13,0
E-020475,treatment,desktop,3,0
E-010525,control,mobile,2,0
E-005838,control,mobile,8,0
E-016884,treatment,mobile,11,0
E-015126,treatment,desktop,13,1
E-006295,control,mobile,2,0
E-014776,treatment,mobile,11,0
E-021592,treatment,mobile,14,0
E-017532,treatment,desktop,7,0
E-011483,control,mobile,14,1
E-004316,control,mobile,3,0
E-005661,control,mobile,8,0
E-019389,treatment,mobile,3,0
E-004013,control,mobile,5,0
E-007335,control,mobile,3,0
E-020529,treatment,desktop,7,0
E-010848,control,mobile,2,0
E-017427,treatment,mobile,3,0
E-021564,treatment,desktop,3,0
E-006436,control,desktop,11,0
E-019631,treatment,desktop,3,0
E-012285,treatment,desktop,8,0
E-013935,treatment,mobile,12,0
E-013452,treatment,mobile,5,0
E-000039,control,mobile,2,0
E-005999,control,desktop,9,1
E-007287,control,mobile,14,0
E-004373,control,mobile,11,0
E-002587,control,desktop,10,0
E-004119,control,desktop,9,0
E-007334,control,desktop,7,0
E-010327,control,mobile,4,0
E-014894,treatment,mobile,8,0
E-015946,treatment,desktop,4,0
E-002848,control,desktop,4,0
E-023319,treatment,mobile,1,0
E-002088,control,mobile,10,0
E-002206,control,mobile,13,0
E-023399,treatment,mobile,4,0
E-004459,control,mobile,4,0
E-011782,control,desktop,12,0
E-003604,control,mobile,6,0
E-007091,control,mobile,5,0
E-015721,treatment,mobile,1,1
E-005129,control,mobile,1,0
E-001685,control,mobile,10,0
E-014229,treatment,desktop,10,0
E-015333,treatment,desktop,9,0
E-016169,treatment,desktop,8,0
E-012272,treatment,mobile,14,0
E-010367,control,mobile,7,0
E-002710,control,mobile,10,0
E-014130,treatment,mobile,6,0
E-011404,control,mobile,8,0
E-014204,treatment,desktop,5,0
E-021570,treatment,desktop,6,0
E-013381,treatment,mobile,3,0
E-018111,treatment,mobile,14,0
E-022200,treatment,mobile,2,0
E-013112,treatment,mobile,2,0
E-020719,treatment,mobile,4,0
E-013188,treatment,mobile,4,0
E-001420,control,mobile,1,0
E-006198,control,mobile,14,0
E-018205,treatment,mobile,4,0
E-012248,treatment,mobile,14,0
E-017873,treatment,mobile,2,0
E-021135,treatment,mobile,7,0
E-007070,control,desktop,6,0
E-021547,treatment,mobile,11,0
E-008350,control,mobile,9,0
E-003225,control,desktop,4,0
E-018382,treatment,mobile,3,0
E-021629,treatment,mobile,12,0
E-020636,treatment,desktop,5,0
E-012942,treatment,mobile,6,0
E-007850,control,mobile,11,0
E-020234,treatment,mobile,2,0
E-014421,treatment,mobile,8,0
E-003999,control,mobile,7,0
E-019743,treatment,mobile,1,0
E-020295,treatment,desktop,13,0
E-018898,treatment,mobile,14,1
E-021606,treatment,mobile,12,0
E-001314,control,mobile,11,0
E-009805,control,mobile,12,0
E-022294,treatment,desktop,13,0
E-008604,control,mobile,3,0
E-011211,control,mobile,8,0
E-008761,control,mobile,14,1
E-022022,treatment,mobile,5,0
E-004138,control,desktop,13,0
E-008525,control,mobile,3,0
E-021505,treatment,mobile,1,0
E-021231,treatment,mobile,7,0
E-001874,control,mobile,7,0
E-006544,control,mobile,11,0
E-012664,treatment,desktop,14,0
E-007207,control,mobile,9,0
E-000526,control,mobile,9,0
E-000677,control,mobile,12,0
E-009139,control,desktop,1,0
E-015340,treatment,desktop,1,0
E-002244,control,desktop,9,0
E-018004,treatment,desktop,9,0
E-010248,control,desktop,13,0
E-012810,treatment,mobile,6,1
E-015155,treatment,desktop,1,0
E-003431,control,mobile,11,0
E-022323,treatment,mobile,8,0
E-001126,control,mobile,7,0
E-012970,treatment,mobile,11,0
E-013341,treatment,mobile,1,0
E-013927,treatment,desktop,3,0
E-016374,treatment,mobile,13,0
E-002548,control,mobile,10,0
E-004465,control,desktop,9,0
E-021140,treatment,desktop,5,1
E-012145,treatment,desktop,4,0
E-014138,treatment,mobile,9,1
E-022005,treatment,desktop,13,0
E-022542,treatment,mobile,3,0
E-001501,control,mobile,6,0
E-017987,treatment,mobile,13,0
E-020389,treatment,desktop,14,0
E-000075,control,mobile,10,0
E-015769,treatment,desktop,2,0
E-008270,control,mobile,8,0
E-016066,treatment,mobile,10,0
E-020176,treatment,desktop,6,1
E-012593,treatment,desktop,11,0
E-002702,control,desktop,11,0
E-004108,control,mobile,11,0
E-020635,treatment,mobile,10,1
E-009999,control,mobile,13,0
E-022944,treatment,desktop,5,0
E-021515,treatment,desktop,4,0
E-014815,treatment,desktop,3,0
E-012869,treatment,mobile,8,0
E-010313,control,desktop,3,0
E-019066,treatment,desktop,4,0
E-005871,control,mobile,6,0
E-019048,treatment,mobile,1,0
E-001729,control,mobile,14,0
E-007072,control,mobile,13,0
E-009645,control,mobile,4,0
E-009216,control,mobile,14,1
E-018129,treatment,desktop,2,0
E-014465,treatment,mobile,14,0
E-003777,control,desktop,8,0
E-023884,treatment,desktop,10,0
E-019379,treatment,desktop,12,0
E-001223,control,desktop,2,0
E-021928,treatment,desktop,9,0
E-022408,treatment,desktop,3,0
E-013039,treatment,mobile,9,0
E-019822,treatment,desktop,4,0
E-005314,control,mobile,4,1
E-006933,control,desktop,5,0
E-022844,treatment,mobile,14,0
E-003453,control,desktop,9,0
E-000889,control,mobile,3,0
E-020730,treatment,desktop,12,0
E-002678,control,mobile,6,0
E-015694,treatment,desktop,13,0
E-015628,treatment,mobile,1,0
E-014991,treatment,mobile,4,0
E-022311,treatment,desktop,3,0
E-014459,treatment,mobile,8,0
E-009692,control,mobile,7,0
E-021600,treatment,mobile,4,0
E-001834,control,desktop,8,0
E-021733,treatment,mobile,9,0
E-020969,treatment,mobile,8,0
E-018966,treatment,mobile,6,0
E-001198,control,mobile,11,0
E-009498,control,mobile,4,0
E-018901,treatment,desktop,12,0
E-001531,control,desktop,2,0
E-016236,treatment,mobile,9,0
E-002153,control,mobile,11,0
E-000882,control,mobile,5,0
E-018466,treatment,mobile,4,0
E-020681,treatment,desktop,9,0
E-002448,control,desktop,7,0
E-000765,control,mobile,12,0
E-015280,treatment,mobile,8,1
E-022656,treatment,desktop,9,0
E-011257,control,mobile,14,0
E-001802,control,desktop,9,0
E-000266,control,mobile,13,0
E-009091,control,mobile,6,0
E-015834,treatment,desktop,3,0
E-006978,control,desktop,4,0
E-017776,treatment,desktop,8,1
E-016029,treatment,mobile,7,0
E-013670,treatment,desktop,9,0
E-004454,control,mobile,7,0
E-018810,treatment,mobile,5,0
E-001552,control,mobile,6,0
E-004242,control,mobile,8,0
E-001262,control,mobile,1,0
E-014536,treatment,mobile,8,0
E-017310,treatment,mobile,7,0
E-015658,treatment,desktop,3,0
E-023757,treatment,mobile,2,0
E-007477,control,mobile,14,0
E-005185,control,mobile,12,0
E-005851,control,mobile,8,0
E-008766,control,desktop,2,0
E-013658,treatment,desktop,14,0
E-014837,treatment,mobile,1,1
E-020075,treatment,mobile,8,0
E-016337,treatment,mobile,1,0
E-003055,control,desktop,14,0
E-003371,control,mobile,9,0
E-020509,treatment,mobile,8,0
E-013352,treatment,mobile,2,0
E-016119,treatment,mobile,12,0
E-006700,control,mobile,6,0
E-017384,treatment,desktop,5,0
E-003723,control,desktop,10,0
E-010193,control,mobile,10,0
E-006120,control,mobile,9,0
E-018393,treatment,mobile,3,0
E-018919,treatment,mobile,7,0
E-012803,treatment,desktop,1,0
E-015338,treatment,desktop,6,0
E-019028,treatment,desktop,1,0
E-023506,treatment,mobile,14,0
E-008084,control,mobile,10,0
E-006917,control,desktop,1,0
E-020947,treatment,desktop,5,0
E-001585,control,mobile,1,0
E-014477,treatment,desktop,11,0
E-010355,control,mobile,11,0
E-006976,control,mobile,11,0
E-010519,control,desktop,9,0
E-012738,treatment,mobile,3,1
E-001622,control,mobile,1,0
E-021503,treatment,desktop,13,0
E-013091,treatment,mobile,9,0
E-013792,treatment,mobile,7,0
E-017627,treatment,mobile,6,0
E-015495,treatment,mobile,5,0
E-010054,control,mobile,5,0
E-007610,control,desktop,1,0
E-020713,treatment,desktop,11,0
E-023276,treatment,desktop,3,0
E-008475,control,mobile,2,0
E-014990,treatment,desktop,4,0
E-001838,control,mobile,11,0
E-017447,treatment,mobile,13,0
E-019970,treatment,mobile,2,0
E-008215,control,desktop,14,0
E-023945,treatment,desktop,13,0
E-022029,treatment,desktop,1,0
E-005853,control,desktop,1,0
E-005461,control,mobile,8,0
E-006233,control,desktop,11,0
E-011748,control,mobile,13,0
E-017876,treatment,desktop,10,0
E-017647,treatment,desktop,13,0
E-012678,treatment,desktop,5,0
E-004788,control,desktop,7,0
E-015337,treatment,mobile,9,0
E-002849,control,mobile,10,0
E-006846,control,desktop,4,0
E-012346,treatment,desktop,2,0
E-005770,control,mobile,1,0
E-001305,control,mobile,14,1
E-001413,control,mobile,9,0
E-023781,treatment,desktop,5,0
E-021123,treatment,mobile,5,1
E-009733,control,desktop,6,1
E-006285,control,desktop,7,0
E-013607,treatment,desktop,14,0
E-017657,treatment,mobile,9,0
E-008005,control,mobile,5,0
E-002452,control,mobile,5,1
E-003515,control,mobile,14,0
E-012895,treatment,mobile,7,0
E-006296,control,desktop,12,0
E-014167,treatment,desktop,7,0
E-013268,treatment,mobile,4,0
E-023143,treatment,mobile,10,0
E-021061,treatment,mobile,3,1
E-022728,treatment,mobile,11,0
E-013677,treatment,mobile,4,0
E-015726,treatment,mobile,2,0
E-008309,control,desktop,3,0
E-007729,control,mobile,1,0
E-003822,control,mobile,5,0
E-020926,treatment,mobile,1,0
E-012864,treatment,mobile,12,0
E-007920,control,mobile,11,0
E-012133,treatment,mobile,8,0
E-018254,treatment,mobile,5,0
E-002461,control,mobile,1,1
E-019093,treatment,desktop,7,0
E-016676,treatment,desktop,5,1
E-002515,control,desktop,9,0
E-004663,control,mobile,5,0
E-021643,treatment,mobile,4,0
E-011999,control,desktop,6,0
E-005845,control,mobile,10,0
E-005099,control,desktop,10,0
E-017443,treatment,desktop,10,0
E-021636,treatment,mobile,6,0
E-002513,control,desktop,11,0
E-016006,treatment,desktop,9,1
E-009268,control,mobile,5,0
E-021640,treatment,mobile,10,0
E-008170,control,mobile,6,0
E-016697,treatment,mobile,11,0
E-000768,control,mobile,8,0
E-007375,control,mobile,10,0
E-006255,control,desktop,1,0
E-003208,control,mobile,7,0
E-003501,control,mobile,9,0
E-007790,control,mobile,6,0
E-013358,treatment,mobile,3,0
E-015167,treatment,mobile,5,0
E-021351,treatment,desktop,12,0
E-006849,control,mobile,8,0
E-019238,treatment,mobile,7,0
E-005124,control,desktop,2,0
E-023684,treatment,mobile,13,0
E-010986,control,mobile,9,0
E-021436,treatment,mobile,10,0
E-010611,control,mobile,1,0
E-016252,treatment,mobile,5,0
E-022495,treatment,desktop,4,0
E-022870,treatment,desktop,1,0
E-003327,control,mobile,2,0
E-007052,control,mobile,7,0
E-014334,treatment,mobile,4,0
E-014397,treatment,mobile,13,0
E-007869,control,mobile,4,0
E-016994,treatment,mobile,4,0
E-022372,treatment,desktop,13,0
E-007288,control,desktop,3,0
E-015760,treatment,mobile,10,0
E-019084,treatment,desktop,4,0
E-006840,control,desktop,3,0
E-010185,control,mobile,6,0
E-016795,treatment,mobile,13,0
E-013465,treatment,mobile,4,0
E-010920,control,desktop,13,0
E-023697,treatment,mobile,10,0
E-006574,control,desktop,9,0
E-003407,control,mobile,6,0
E-003383,control,mobile,9,0
E-001286,control,mobile,7,0
E-000193,control,mobile,10,0
E-001104,control,desktop,8,0
E-010045,control,mobile,8,1
E-008183,control,mobile,2,0
E-001960,control,mobile,10,0
E-021320,treatment,mobile,14,0
E-006115,control,desktop,1,0
E-004791,control,mobile,6,0
E-016930,treatment,mobile,9,0
E-006326,control,mobile,12,0
E-000660,control,mobile,2,0
E-017625,treatment,desktop,10,0
E-023123,treatment,mobile,6,0
E-014720,treatment,desktop,6,0
E-006036,control,mobile,9,0
E-009130,control,mobile,2,0
E-002428,control,desktop,9,0
E-003472,control,mobile,4,0
E-016091,treatment,desktop,14,0
E-006752,control,mobile,4,0
E-015815,treatment,desktop,4,0
E-015809,treatment,mobile,6,0
E-021881,treatment,desktop,9,0
E-014393,treatment,desktop,6,0
E-001459,control,mobile,5,1
E-016703,treatment,mobile,8,0
E-004889,control,desktop,5,0
E-017980,treatment,mobile,11,0
E-011937,control,mobile,6,0
E-021387,treatment,desktop,11,0
E-002116,control,desktop,14,0
E-023154,treatment,desktop,3,0
E-009276,control,desktop,3,0
E-022906,treatment,desktop,3,0
E-019460,treatment,desktop,6,0
E-014350,treatment,mobile,2,0
E-017233,treatment,desktop,4,0
E-012039,treatment,desktop,2,0
E-017921,treatment,mobile,11,0
E-010516,control,mobile,12,0
E-020980,treatment,mobile,3,1
E-008204,control,desktop,8,0
E-011289,control,mobile,10,0
E-014653,treatment,mobile,13,0
E-010415,control,desktop,4,0
E-010832,control,mobile,5,0
E-010292,control,mobile,12,0
E-018333,treatment,desktop,5,0
E-004463,control,mobile,1,0
E-005979,control,mobile,13,0
E-009210,control,desktop,14,0
E-010556,control,desktop,6,0
E-004828,control,mobile,12,0
E-018770,treatment,desktop,1,0
E-001175,control,mobile,4,0
E-010467,control,desktop,6,0
E-004194,control,mobile,8,1
E-000217,control,mobile,2,0
E-020553,treatment,mobile,5,0
E-000870,control,desktop,3,0
E-001519,control,desktop,2,0
E-007865,control,desktop,1,0
E-010728,control,desktop,14,0
E-013214,treatment,desktop,3,0
E-009849,control,mobile,10,1
E-023202,treatment,desktop,4,0
E-010297,control,desktop,5,0
E-011756,control,desktop,2,0
E-011661,control,desktop,9,0
E-018720,treatment,mobile,3,0
E-020378,treatment,mobile,6,0
E-015987,treatment,mobile,9,0
E-019288,treatment,mobile,3,0
E-013325,treatment,mobile,11,0
E-015967,treatment,desktop,3,0
E-010487,control,mobile,11,0
E-001331,control,mobile,4,0
E-000439,control,mobile,11,0
E-020754,treatment,mobile,13,0
E-001612,control,desktop,5,0
E-020282,treatment,mobile,3,0
E-008121,control,desktop,6,0
E-018851,treatment,desktop,6,0
E-006069,control,desktop,3,0
E-021047,treatment,desktop,12,0
E-006070,control,desktop,11,0
E-000161,control,desktop,8,0
E-018475,treatment,mobile,2,0
E-015170,treatment,desktop,3,0
E-000747,control,desktop,2,0
E-010694,control,desktop,11,0
E-007786,control,desktop,4,1
E-021288,treatment,mobile,2,1
E-023748,treatment,desktop,7,0
E-021958,treatment,desktop,5,0
E-018185,treatment,mobile,8,0
E-010317,control,mobile,14,0
E-001326,control,desktop,14,0
E-015623,treatment,desktop,10,0
E-020836,treatment,mobile,12,0
E-022049,treatment,desktop,7,0
E-012054,treatment,mobile,13,0
E-021244,treatment,mobile,14,0
E-013578,treatment,desktop,8,0
E-016129,treatment,mobile,10,0
E-013468,treatment,mobile,5,0
E-021334,treatment,mobile,6,0
E-015437,treatment,mobile,7,0
E-017853,treatment,mobile,2,0
E-019762,treatment,mobile,5,0
E-010422,control,desktop,5,0
E-012509,treatment,mobile,9,0
E-016668,treatment,mobile,3,0
E-015597,treatment,mobile,2,0
E-010991,control,desktop,4,0
E-004354,control,desktop,13,1
E-018653,treatment,mobile,9,0
E-004488,control,mobile,10,0
E-019280,treatment,desktop,13,0
E-020795,treatment,desktop,2,0
E-020823,treatment,desktop,1,0
E-007941,control,desktop,5,0
E-023122,treatment,mobile,9,0
E-020957,treatment,mobile,1,0
E-016524,treatment,desktop,5,0
E-020160,treatment,mobile,1,0
E-004726,control,desktop,5,0
E-008932,control,mobile,5,0
E-004508,control,desktop,9,0
E-022047,treatment,desktop,12,0
E-002073,control,desktop,1,0
E-022931,treatment,desktop,11,1
E-012988,treatment,mobile,11,0
E-012360,treatment,mobile,2,0
E-021256,treatment,mobile,10,0
E-010408,control,desktop,3,0
E-009618,control,mobile,9,0
E-017128,treatment,desktop,1,0
E-004073,control,desktop,2,0
E-018872,treatment,desktop,10,0
E-021281,treatment,mobile,5,0
E-022240,treatment,desktop,13,0
E-003068,control,mobile,5,0
E-003419,control,mobile,2,0
E-015669,treatment,desktop,10,0
E-009880,control,mobile,4,0
E-004576,control,mobile,11,0
E-013400,treatment,mobile,12,0
E-005551,control,desktop,1,0
E-001753,control,mobile,8,0
E-023265,treatment,desktop,7,0
E-014189,treatment,desktop,3,0
E-009674,control,desktop,14,0
E-021187,treatment,desktop,5,0
E-012201,treatment,mobile,10,0
E-021339,treatment,desktop,12,0
E-012533,treatment,mobile,5,0
E-020034,treatment,mobile,14,0
E-005232,control,mobile,1,0
E-015550,treatment,desktop,11,0
E-015345,treatment,desktop,12,0
E-018426,treatment,mobile,5,0
E-016510,treatment,desktop,7,0
E-020893,treatment,mobile,6,0
E-017327,treatment,mobile,5,0
E-001758,control,desktop,14,0
E-015718,treatment,mobile,9,0
E-001205,control,mobile,2,0
E-012634,treatment,mobile,14,0
E-013438,treatment,mobile,3,0
E-023378,treatment,mobile,8,0
E-008319,control,desktop,3,0
E-011594,control,desktop,14,0
E-006143,control,mobile,14,0
E-018008,treatment,desktop,4,1
E-018666,treatment,mobile,2,0
E-011696,control,mobile,10,0
E-020154,treatment,desktop,3,0
E-021060,treatment,desktop,11,1
E-008072,control,desktop,9,0
E-017572,treatment,mobile,14,0
E-001174,control,desktop,9,0
E-015999,treatment,mobile,3,0
E-003572,control,desktop,12,0
E-003434,control,mobile,5,0
E-010823,control,desktop,8,0
E-002801,control,mobile,2,0
E-011403,control,desktop,6,0
E-022773,treatment,mobile,7,0
E-011563,control,mobile,5,0
E-000485,control,mobile,4,0
E-002777,control,desktop,5,0
E-013447,treatment,mobile,5,0
E-003747,control,desktop,7,0
E-019082,treatment,mobile,5,0
E-016527,treatment,mobile,6,0
E-018772,treatment,mobile,7,0
E-013149,treatment,mobile,13,0
E-009705,control,mobile,5,0
E-023219,treatment,mobile,3,0
E-020359,treatment,mobile,1,1
E-009693,control,mobile,5,0
E-002124,control,desktop,8,0
E-023967,treatment,mobile,11,0
E-014257,treatment,desktop,13,0
E-018807,treatment,desktop,13,0
E-019591,treatment,mobile,13,0
E-023111,treatment,desktop,13,0
E-004729,control,mobile,7,0
E-022516,treatment,mobile,2,0
E-013569,treatment,mobile,3,0
E-008760,control,desktop,4,0
E-000411,control,mobile,3,0
E-003821,control,mobile,8,0
E-011721,control,mobile,2,0
E-004552,control,mobile,6,0
E-007606,control,desktop,12,0
E-003546,control,mobile,4,1
E-015423,treatment,desktop,6,0
E-004423,control,mobile,14,0
E-011845,control,mobile,7,0
E-004786,control,desktop,2,0
E-001744,control,mobile,2,0
