day,spend_inr,is_spike
1658,185.14,0
1659,939.26,0
1660,411.01,0
1661,522.87,0
1662,239.92,0
1663,343.62,0
1664,358.86,0
1665,496.89,0
1666,197.56,0
1667,208.93,0
1668,256.82,0
1669,379.48,0
1670,587.22,0
1671,130.13,0
1672,227.97,0
1673,482.52,0
1674,631.62,0
1675,532.78,0
1676,586.72,0
1677,472.63,0
1678,6864.49,1
1679,676.59,0
1680,454.55,0
1681,750.31,0
1682,302.36,0
1683,374.27,0
1684,442.36,0
1685,267.63,0
1686,360.15,0
1687,376.8,0
1688,400.82,0
1689,581.37,0
1690,482.86,0
1691,584.94,0
1692,294.19,0
1693,439.31,0
1694,412.2,0
1695,303.66,0
1696,509.83,0
1697,178.49,0
1698,591.2,0
1699,418.33,0
1700,1090.88,0
1701,556.63,0
1702,503.03,0
1703,453.35,0
1704,368.3,0
1705,223.1,0
1706,625.17,0
1707,713.25,0
1708,230.45,0
1709,527.63,0
1710,471.47,0
1711,279.8,0
1712,617.53,0
1713,481.41,0
1714,350.39,0
1715,287.66,0
1716,334.59,0
1717,189.84,0
1718,337.72,0
1719,329.74,0
1720,182.51,0
1721,400.13,0
1722,704.89,0
1723,180.91,0
1724,287.87,0
1725,238.65,0
1726,908.71,0
1727,350.3,0
1728,870.66,0
1729,288.6,0
1730,641.49,0
1731,270.98,0
1732,433.58,0
1733,496.21,0
1734,474.52,0
1735,327.44,0
1736,510.95,0
1737,8827.7,1
1738,509.01,0
1739,384.1,0
1740,452.98,0
1741,8490.35,1
1742,289.99,0
1743,431.52,0
1744,137.64,0
1745,574.93,0
1746,388.99,0
1747,551.54,0
1748,551.23,0
1749,459.7,0
1750,350.24,0
1751,588.36,0
1752,614.68,0
1753,270.1,0
1754,466.56,0
1755,463.7,0
1756,639.63,0
1757,318.04,0
1758,355.58,0
1759,339.53,0
1760,154.82,0
1761,410.81,0
1762,153.49,0
1763,1124.31,0
1764,554.16,0
1765,473.15,0
1766,231.15,0
1767,201.63,0
1768,336.16,0
1769,666.17,0
1770,451.36,0
1771,314.02,0
1772,318.03,0
1773,612.01,0
1774,315.61,0
1775,309.06,0
1776,270.5,0
1777,462.82,0
1778,686.55,0
1779,570.52,0
1780,231.29,0
1781,243.93,0
1782,442.05,0
1783,326.5,0
1784,618.83,0
1785,434.11,0
1786,472.9,0
1787,510.94,0
1788,385.46,0
1789,537.06,0
1790,207.84,0
1791,407.17,0
1792,302.54,0
1793,432.18,0
1794,346.15,0
1795,622.94,0
1796,327.23,0
1797,611.3,0
1798,681.87,0
1799,688.09,0
1800,559.76,0
1801,397.57,0
1802,296.46,0
1803,266.97,0
1804,574.96,0
1805,337.85,0
1806,305.07,0
1807,202.17,0
1808,385.64,0
1809,1080.0,0
1810,503.57,0
1811,379.24,0
1812,242.37,0
1813,731.15,0
1814,725.61,0
1815,512.2,0
1816,248.73,0
1817,434.45,0
1818,206.97,0
1819,716.44,0
1820,395.66,0
1821,414.46,0
1822,325.86,0
1823,706.15,0
1824,296.02,0
1825,409.34,0
1826,355.28,0
1827,515.96,0
1828,583.8,0
1829,781.83,0
1830,267.53,0
1831,1011.57,0
1832,561.62,0
1833,256.16,0
1834,207.34,0
1835,591.07,0
1836,423.68,0
1837,454.6,0
1838,368.59,0
1839,295.85,0
1840,473.76,0
1841,379.89,0
1842,349.62,0
1843,303.75,0
1844,341.53,0
1845,637.66,0
1846,575.45,0
1847,445.82,0
1848,760.45,0
1849,276.91,0
1850,1093.31,0
1851,226.16,0
1852,505.53,0
1853,330.09,0
1854,335.05,0
1855,885.18,0
1856,517.59,0
1857,401.31,0
1858,584.27,0
1859,4942.5,1
1860,352.74,0
1861,213.46,0
1862,1739.78,0
1863,209.0,0
1864,419.47,0
1865,409.85,0
1866,587.97,0
1867,541.97,0
1868,524.77,0
1869,128.53,0
1870,390.77,0
1871,559.46,0
1872,588.51,0
1873,401.98,0
1874,473.03,0
1875,328.53,0
1876,575.22,0
1877,642.48,0
1878,387.33,0
1879,346.06,0
1880,503.52,0
1881,635.23,0
1882,284.47,0
1883,168.88,0
1884,838.14,0
1885,774.18,0
1886,749.34,0
1887,238.22,0
1888,321.35,0
1889,623.71,0
1890,483.96,0
1891,726.71,0
1892,230.13,0
1893,188.06,0
1894,382.22,0
1895,540.58,0
1896,271.03,0
1897,461.47,0
1898,630.46,0
1899,288.13,0
1900,347.53,0
1901,613.46,0
1902,348.06,0
1903,451.6,0
1904,290.14,0
1905,327.83,0
1906,288.15,0
1907,938.93,0
1908,587.85,0
1909,379.08,0
1910,441.89,0
1911,310.27,0
1912,601.27,0
1913,488.18,0
1914,346.81,0
1915,473.99,0
1916,375.87,0
1917,300.07,0
1918,509.81,0
1919,699.57,0
1920,345.95,0
1921,372.63,0
1922,610.36,0
1923,762.88,0
1924,317.67,0
1925,324.52,0
1926,571.5,0
1927,292.81,0
1928,141.11,0
1929,539.24,0
1930,644.34,0
1931,772.76,0
1932,666.72,0
1933,515.94,0
1934,398.12,0
1935,498.23,0
1936,356.08,0
1937,891.03,0
1938,368.58,0
1939,293.41,0
1940,344.06,0
1941,145.36,0
1942,400.77,0
1943,666.87,0
1944,730.18,0
1945,458.76,0
1946,480.62,0
1947,465.1,0
1948,376.52,0
1949,492.82,0
1950,589.99,0
1951,496.53,0
1952,478.57,0
1953,484.68,0
1954,558.01,0
1955,438.54,0
1956,621.75,0
1957,266.78,0
1958,440.65,0
1959,371.99,0
1960,310.15,0
1961,715.11,0
1962,435.35,0
1963,626.49,0
1964,266.84,0
1965,811.19,0
1966,269.69,0
1967,608.66,0
1968,135.34,0
1969,742.69,0
1970,356.47,0
1971,414.11,0
1972,527.01,0
1973,271.98,0
1974,376.06,0
1975,17626.86,1
1976,288.66,0
1977,140.06,0
1978,562.37,0
1979,478.18,0
1980,522.87,0
1981,567.84,0
1982,412.3,0
1983,458.28,0
1984,265.62,0
1985,242.96,0
1986,413.95,0
1987,120.68,0
1988,268.53,0
1989,387.37,0
1990,591.38,0
1991,460.63,0
1992,1157.88,0
1993,332.65,0
1994,372.79,0
1995,376.36,0
1996,517.5,0
1997,605.6,0
1998,278.56,0
1999,319.64,0
2000,503.69,0
2001,240.82,0
2002,503.33,0
2003,420.59,0
2004,257.1,0
2005,670.42,0
2006,302.44,0
2007,158.92,0
2008,525.66,0
2009,310.01,0
2010,327.44,0
2011,352.69,0
2012,556.93,0
2013,298.39,0
2014,637.77,0
2015,8328.28,1
2016,556.53,0
2017,411.86,0
2018,451.95,0
2019,204.35,0
2020,537.3,0
2021,527.54,0
2022,279.17,0
2023,431.87,0
2024,831.12,0
2025,271.64,0
2026,642.46,0
2027,452.45,0
2028,796.38,0
2029,506.39,0
2030,783.23,0
2031,200.93,0
2032,197.76,0
2033,295.51,0
2034,507.46,0
2035,552.86,0
2036,700.66,0
2037,267.96,0
2038,326.43,0
2039,462.96,0
2040,256.78,0
2041,238.14,0
2042,304.86,0
2043,343.58,0
2044,454.61,0
2045,304.0,0
2046,288.84,0
2047,219.24,0
2048,720.02,0
2049,753.77,0
2050,610.26,0
2051,192.25,0
2052,855.82,0
2053,563.88,0
2054,426.46,0
2055,440.43,0
2056,384.85,0
2057,479.49,0
2058,793.76,0
2059,550.09,0
2060,351.32,0
2061,435.85,0
2062,467.1,0
2063,210.18,0
2064,584.72,0
2065,319.29,0
2066,319.5,0
2067,172.79,0
2068,872.09,0
2069,229.45,0
2070,750.68,0
2071,869.81,0
2072,492.79,0
2073,204.62,0
2074,621.87,0
2075,392.88,0
2076,218.56,0
2077,319.27,0
2078,631.69,0
2079,673.23,0
2080,547.24,0
2081,340.46,0
2082,608.58,0
2083,300.39,0
2084,361.07,0
2085,461.03,0
2086,717.32,0
2087,265.67,0
2088,765.23,0
2089,427.33,0
2090,401.5,0
2091,412.9,0
2092,554.28,0
2093,617.96,0
2094,760.28,0
2095,555.31,0
2096,261.6,0
2097,495.55,0
2098,259.23,0
2099,244.7,0
2100,370.36,0
2101,481.18,0
2102,609.98,0
2103,754.14,0
2104,969.62,0
2105,589.09,0
2106,369.47,0
2107,321.99,0
2108,310.08,0
2109,285.47,0
2110,634.94,0
2111,227.36,0
2112,417.78,0
2113,250.51,0
2114,397.1,0
2115,567.88,0
2116,398.92,0
2117,807.64,0
2118,561.93,0
2119,186.39,0
2120,477.83,0
2121,258.2,0
2122,457.88,0
2123,428.03,0
2124,364.5,0
2125,298.76,0
2126,380.78,0
2127,349.5,0
2128,1206.81,0
2129,574.39,0
2130,356.52,0
2131,279.4,0
2132,318.29,0
2133,786.18,0
2134,232.87,0
2135,413.5,0
2136,278.44,0
2137,632.57,0
2138,341.65,0
2139,974.22,0
2140,442.74,0
2141,289.02,0
2142,179.11,0
2143,419.8,0
2144,367.29,0
2145,180.83,0
2146,461.0,0
2147,445.33,0
2148,515.84,0
2149,281.78,0
2150,527.62,0
2151,671.5,0
2152,328.05,0
2153,296.51,0
2154,251.63,0
2155,288.5,0
2156,535.33,0
2157,540.4,0
2158,296.69,0
2159,388.07,0
2160,379.67,0
2161,415.8,0
2162,581.4,0
2163,830.06,0
2164,389.11,0
2165,311.39,0
2166,526.54,0
2167,273.91,0
2168,297.55,0
2169,428.68,0
2170,445.66,0
2171,451.67,0
2172,294.02,0
2173,378.57,0
2174,462.86,0
2175,312.59,0
2176,418.74,0
2177,138.32,0
2178,578.56,0
2179,474.79,0
2180,688.22,0
2181,465.26,0
2182,442.01,0
2183,561.16,0
2184,343.1,0
2185,556.99,0
2186,279.21,0
2187,489.23,0
2188,191.62,0
2189,577.76,0
2190,276.35,0
2191,86.02,0
2192,273.79,0
2193,286.03,0
2194,318.34,0
2195,781.94,0
2196,323.75,0
2197,747.92,0
2198,138.32,0
2199,374.84,0
2200,302.25,0
2201,465.22,0
2202,522.27,0
2203,405.8,0
2204,433.14,0
2205,142.08,0
2206,545.75,0
2207,456.73,0
2208,328.3,0
2209,520.4,0
2210,413.65,0
2211,304.1,0
2212,344.78,0
2213,608.5,0
2214,361.21,0
2215,695.18,0
2216,559.44,0
2217,231.57,0
2218,281.93,0
2219,668.16,0
2220,244.89,0
2221,701.19,0
2222,329.38,0
2223,1062.62,0
2224,704.33,0
2225,307.77,0
2226,254.27,0
2227,361.03,0
2228,446.52,0
2229,228.67,0
2230,259.09,0
2231,312.83,0
2232,360.9,0
2233,798.0,0
2234,502.91,0
2235,275.24,0
2236,306.61,0
2237,195.92,0
2238,713.91,0
2239,378.72,0
2240,174.56,0
2241,385.58,0
2242,139.43,0
2243,663.87,0
2244,519.58,0
2245,300.47,0
2246,515.31,0
2247,170.34,0
2248,441.91,0
2249,649.81,0
2250,739.82,0
2251,619.25,0
2252,423.26,0
2253,515.12,0
2254,630.58,0
2255,515.8,0
2256,201.23,0
2257,444.65,0
2258,254.45,0
2259,624.82,0
2260,372.23,0
2261,354.12,0
2262,422.82,0
2263,287.61,0
2264,639.34,0
2265,414.86,0
2266,313.06,0
2267,655.35,0
2268,436.38,0
2269,359.31,0
2270,325.07,0
2271,438.95,0
2272,521.97,0
2273,347.23,0
2274,582.94,0
2275,308.91,0
2276,343.47,0
2277,491.17,0
2278,499.97,0
2279,349.32,0
2280,326.35,0
2281,603.04,0
2282,325.78,0
2283,336.76,0
2284,570.79,0
2285,199.26,0
2286,340.76,0
2287,167.94,0
2288,472.91,0
2289,395.18,0
2290,350.61,0
2291,713.76,0
2292,692.85,0
2293,205.81,0
2294,1136.74,0
2295,346.43,0
2296,732.28,0
2297,578.11,0
2298,228.33,0
2299,295.38,0
2300,404.26,0
2301,332.95,0
2302,177.52,0
2303,306.3,0
2304,273.52,0
2305,264.58,0
2306,1069.47,0
2307,336.99,0
2308,424.04,0
2309,478.33,0
2310,737.29,0
2311,554.43,0
2312,379.97,0
2313,231.26,0
2314,387.64,0
2315,485.78,0
2316,262.3,0
2317,247.1,0
2318,552.32,0
2319,637.51,0
2320,271.44,0
2321,233.24,0
2322,219.44,0
2323,132.69,0
2324,267.32,0
2325,386.57,0
2326,259.91,0
2327,593.55,0
2328,160.36,0
2329,140.15,0
2330,412.78,0
2331,398.29,0
2332,177.71,0
2333,634.99,0
2334,373.04,0
2335,342.14,0
2336,428.92,0
2337,379.68,0
2338,658.26,0
2339,537.08,0
2340,432.26,0
2341,410.2,0
2342,456.23,0
2343,543.49,0
2344,215.85,0
2345,263.76,0
2346,611.8,0
2347,401.8,0
2348,515.25,0
2349,750.06,0
2350,177.82,0
2351,724.52,0
2352,973.08,0
2353,754.36,0
2354,805.77,0
2355,465.22,0
2356,446.12,0
2357,627.87,0
2358,603.38,0
2359,362.26,0
2360,490.26,0
2361,250.3,0
2362,227.28,0
2363,373.28,0
2364,317.57,0
2365,316.87,0
2366,186.34,0
2367,612.74,0
2368,406.6,0
2369,410.21,0
2370,361.68,0
2371,296.72,0
2372,482.36,0
2373,603.49,0
2374,504.73,0
2375,471.96,0
2376,211.11,0
2377,461.98,0
2378,416.33,0
2379,333.9,0
2380,379.07,0
2381,503.92,0
2382,358.91,0
2383,144.78,0
2384,372.74,0
2385,434.57,0
2386,404.12,0
2387,549.05,0
2388,367.66,0
2389,357.8,0
2390,201.07,0
2391,377.65,0
2392,265.13,0
2393,376.65,0
2394,402.54,0
2395,491.09,0
2396,225.38,0
2397,488.5,0
2398,649.19,0
2399,179.68,0
2400,206.53,0
2401,526.89,0
2402,678.69,0
2403,385.89,0
2404,148.04,0
2405,280.97,0
2406,443.79,0
2407,257.7,0
2408,424.43,0
2409,243.44,0
2410,792.5,0
2411,307.63,0
2412,297.1,0
2413,1202.93,0
2414,302.89,0
2415,383.18,0
2416,295.27,0
2417,433.97,0
2418,663.81,0
2419,521.8,0
2420,302.64,0
2421,310.23,0
2422,820.62,0
2423,324.77,0
2424,418.36,0
2425,647.72,0
2426,114.52,0
2427,425.43,0
2428,452.93,0
2429,312.55,0
2430,641.06,0
2431,737.34,0
2432,341.08,0
2433,402.36,0
2434,358.65,0
2435,281.01,0
2436,481.56,0
2437,340.26,0
2438,305.03,0
2439,335.54,0
2440,327.47,0
2441,621.14,0
2442,667.61,0
2443,416.57,0
2444,267.85,0
2445,695.69,0
2446,688.69,0
2447,377.52,0
2448,394.2,0
2449,8855.74,1
2450,256.09,0
2451,467.26,0
2452,261.01,0
2453,332.48,0
2454,360.71,0
2455,732.41,0
2456,603.63,0
2457,545.61,0
2458,960.05,0
2459,14958.16,1
2460,385.92,0
2461,390.24,0
2462,378.55,0
2463,912.92,0
2464,511.42,0
2465,321.66,0
2466,608.83,0
2467,336.61,0
2468,305.29,0
2469,277.1,0
2470,552.27,0
2471,388.57,0
2472,330.91,0
2473,238.01,0
2474,280.31,0
2475,462.42,0
2476,829.0,0
2477,611.26,0
2478,713.95,0
2479,672.61,0
2480,681.12,0
2481,387.71,0
2482,365.7,0
2483,996.73,0
2484,1210.4,0
2485,436.91,0
2486,340.21,0
2487,344.81,0
2488,643.32,0
2489,564.59,0
2490,217.49,0
2491,483.63,0
2492,188.98,0
2493,426.77,0
2494,131.87,0
2495,402.8,0
2496,185.63,0
2497,394.26,0
2498,454.06,0
2499,451.61,0
2500,265.1,0
2501,367.63,0
2502,157.16,0
2503,602.55,0
2504,902.71,0
2505,356.9,0
2506,703.64,0
2507,361.02,0
2508,413.79,0
2509,547.24,0
2510,576.64,0
2511,463.67,0
2512,537.19,0
2513,416.34,0
2514,336.48,0
2515,474.76,0
2516,558.05,0
2517,203.66,0
2518,415.97,0
2519,247.18,0
2520,195.42,0
2521,205.87,0
2522,395.57,0
2523,344.11,0
2524,694.03,0
2525,333.45,0
2526,183.93,0
2527,434.39,0
2528,162.84,0
2529,263.95,0
2530,300.21,0
2531,335.16,0
2532,488.26,0
2533,526.63,0
2534,258.0,0
2535,726.82,0
2536,148.85,0
2537,540.05,0
2538,372.35,0
2539,269.06,0
2540,542.55,0
2541,314.67,0
2542,334.82,0
2543,589.05,0
2544,371.13,0
2545,797.84,0
2546,358.48,0
2547,242.57,0
2548,678.7,0
2549,346.82,0
2550,315.35,0
2551,250.22,0
2552,341.62,0
2553,487.79,0
2554,421.87,0
2555,144.8,0
2556,435.42,0
2557,443.74,0
2558,487.08,0
2559,392.41,0
2560,521.09,0
2561,383.55,0
2562,308.18,0
2563,361.83,0
2564,372.59,0
2565,369.44,0
2566,329.37,0
2567,523.28,0
2568,530.12,0
2569,439.65,0
2570,233.47,0
2571,666.2,0
2572,483.08,0
2573,336.41,0
2574,760.45,0
2575,411.97,0
2576,220.99,0
2577,183.25,0
2578,450.76,0
2579,520.03,0
2580,257.64,0
2581,370.84,0
2582,346.22,0
2583,191.02,0
2584,302.64,0
2585,736.75,0
2586,308.48,0
2587,211.27,0
2588,360.83,0
2589,441.44,0
2590,529.41,0
2591,554.4,0
2592,279.78,0
2593,219.28,0
2594,238.12,0
2595,814.31,0
2596,454.18,0
2597,406.33,0
2598,798.02,0
2599,395.17,0
2600,588.07,0
2601,279.63,0
2602,330.44,0
2603,189.61,0
2604,341.03,0
2605,240.72,0
2606,430.12,0
2607,13466.33,1
2608,329.39,0
2609,316.68,0
2610,458.87,0
2611,198.66,0
2612,392.0,0
2613,256.97,0
2614,441.84,0
2615,378.23,0
2616,421.91,0
2617,299.8,0
2618,471.52,0
2619,281.98,0
2620,284.63,0
2621,1330.77,0
2622,191.18,0
2623,286.53,0
2624,348.61,0
2625,482.23,0
2626,220.86,0
2627,447.3,0
2628,254.67,0
2629,535.6,0
2630,479.15,0
2631,543.8,0
2632,275.89,0
2633,323.13,0
2634,500.46,0
2635,331.47,0
2636,252.97,0
2637,731.35,0
2638,378.83,0
2639,307.82,0
2640,244.69,0
2641,411.29,0
2642,414.91,0
2643,473.13,0
2644,725.22,0
2645,261.94,0
2646,291.68,0
2647,458.92,0
2648,283.68,0
2649,534.09,0
2650,378.31,0
2651,566.34,0
2652,334.19,0
2653,244.8,0
2654,400.05,0
2655,501.83,0
2656,518.81,0
2657,251.45,0
2658,351.58,0
2659,165.99,0
2660,169.7,0
2661,308.49,0
2662,407.64,0
2663,334.06,0
2664,264.69,0
2665,6193.09,1
2666,203.27,0
2667,944.85,0
2668,387.29,0
2669,525.09,0
2670,229.92,0
2671,989.7,0
2672,279.49,0
2673,528.4,0
2674,380.19,0
2675,567.74,0
2676,284.75,0
2677,754.76,0
2678,848.62,0
2679,677.42,0
2680,180.82,0
2681,316.4,0
2682,495.16,0
2683,1094.04,0
2684,346.95,0
2685,665.71,0
2686,502.29,0
2687,1260.56,0
2688,293.83,0
2689,204.01,0
2690,386.57,0
2691,447.35,0
2692,636.92,0
2693,472.18,0
2694,14630.75,1
2695,617.34,0
2696,300.18,0
2697,241.52,0
2698,313.34,0
2699,264.97,0
2700,364.48,0
2701,497.9,0
2702,443.34,0
2703,453.91,0
2704,658.5,0
2705,500.38,0
2706,527.17,0
2707,427.47,0
2708,266.77,0
2709,748.71,0
2710,313.35,0
2711,477.87,0
2712,371.16,0
2713,253.54,0
2714,394.71,0
2715,853.75,0
2716,192.51,0
2717,503.55,0
2718,438.27,0
2719,358.85,0
2720,249.18,0
2721,298.96,0
2722,376.82,0
2723,407.86,0
2724,1086.01,0
2725,551.18,0
2726,708.29,0
2727,441.72,0
2728,542.51,0
2729,316.96,0
2730,573.15,0
2731,541.09,0
2732,569.05,0
2733,492.12,0
2734,290.05,0
2735,302.13,0
2736,397.52,0
2737,411.6,0
2738,115.47,0
2739,307.59,0
2740,331.89,0
2741,270.19,0
2742,200.79,0
2743,333.25,0
2744,413.62,0
2745,679.0,0
2746,389.25,0
2747,604.12,0
2748,377.91,0
2749,680.03,0
2750,157.05,0
2751,167.24,0
2752,517.5,0
2753,246.16,0
2754,416.16,0
2755,312.83,0
2756,318.26,0
2757,315.66,0
2758,629.75,0
2759,464.01,0
2760,227.85,0
2761,491.71,0
2762,1123.21,0
2763,348.46,0
2764,203.37,0
2765,401.7,0
2766,833.58,0
2767,748.61,0
2768,770.88,0
2769,238.19,0
2770,268.02,0
2771,372.33,0
2772,992.09,0
2773,577.01,0
2774,331.52,0
2775,654.92,0
2776,259.63,0
2777,285.52,0
2778,746.19,0
2779,287.04,0
2780,1486.03,0
2781,334.68,0
2782,434.23,0
2783,289.61,0
2784,184.15,0
2785,205.84,0
2786,626.91,0
2787,510.26,0
2788,562.58,0
2789,595.78,0
2790,411.45,0
2791,371.97,0
2792,276.61,0
2793,464.84,0
2794,491.63,0
2795,331.46,0
2796,421.03,0
2797,719.49,0
2798,364.49,0
2799,558.03,0
2800,758.28,0
2801,598.08,0
2802,572.18,0
2803,396.18,0
2804,323.93,0
2805,224.43,0
2806,427.19,0
2807,382.05,0
2808,394.62,0
2809,447.51,0
2810,403.43,0
2811,632.51,0
2812,250.49,0
2813,281.25,0
2814,459.33,0
2815,670.5,0
2816,220.32,0
2817,803.16,0
2818,560.3,0
2819,554.96,0
2820,678.78,0
2821,443.4,0
2822,457.89,0
2823,543.36,0
2824,542.1,0
2825,688.52,0
2826,317.79,0
2827,296.35,0
2828,196.11,0
2829,392.47,0
2830,346.38,0
2831,544.2,0
2832,474.03,0
2833,533.86,0
2834,306.53,0
2835,210.55,0
2836,223.44,0
2837,538.79,0
2838,258.84,0
2839,536.63,0
2840,411.1,0
2841,538.38,0
2842,471.1,0
2843,432.29,0
2844,323.1,0
2845,243.86,0
2846,290.98,0
2847,761.79,0
2848,522.35,0
2849,431.66,0
2850,333.21,0
2851,598.79,0
2852,554.63,0
2853,412.68,0
2854,519.94,0
2855,177.26,0
2856,412.17,0
2857,837.7,0
2858,932.97,0
2859,279.29,0
2860,280.44,0
2861,497.11,0
2862,387.28,0
2863,371.78,0
2864,151.12,0
2865,702.76,0
2866,520.0,0
2867,562.56,0
2868,452.23,0
2869,656.97,0
2870,452.57,0
2871,743.5,0
2872,283.15,0
2873,558.3,0
2874,12070.22,1
2875,376.43,0
2876,571.31,0
2877,343.87,0
2878,458.36,0
2879,1346.59,0
2880,494.68,0
2881,427.79,0
2882,299.83,0
2883,343.28,0
2884,311.52,0
2885,372.49,0
2886,863.28,0
2887,865.28,0
2888,359.88,0
2889,297.76,0
2890,456.15,0
2891,446.09,0
2892,368.04,0
2893,143.16,0
2894,389.61,0
2895,611.91,0
2896,283.54,0
2897,591.76,0
2898,385.73,0
2899,534.73,0
2900,233.53,0
2901,274.97,0
2902,813.96,0
2903,231.05,0
2904,240.15,0
2905,357.16,0
2906,389.31,0
2907,633.81,0
2908,788.08,0
2909,367.16,0
2910,394.09,0
2911,485.28,0
2912,126.24,0
2913,209.16,0
2914,374.37,0
2915,412.72,0
2916,629.47,0
2917,569.04,0
2918,750.42,0
2919,345.85,0
2920,159.62,0
2921,287.91,0
2922,472.73,0
2923,283.9,0
2924,200.67,0
2925,604.69,0
2926,263.35,0
2927,782.14,0
2928,497.78,0
2929,327.59,0
2930,309.98,0
2931,417.84,0
2932,525.6,0
2933,867.7,0
2934,182.6,0
2935,627.31,0
2936,283.56,0
2937,294.76,0
2938,351.49,0
2939,290.96,0
2940,318.47,0
2941,719.23,0
2942,459.98,0
2943,222.93,0
2944,208.11,0
2945,300.03,0
2946,12174.84,1
2947,325.96,0
2948,271.51,0
2949,934.18,0
2950,530.48,0
2951,333.83,0
2952,581.05,0
2953,563.28,0
2954,561.56,0
2955,358.34,0
2956,400.7,0
2957,403.11,0
2958,473.05,0
2959,222.39,0
2960,357.92,0
2961,502.63,0
2962,428.41,0
2963,332.17,0
2964,440.85,0
2965,526.88,0
2966,574.68,0
2967,496.03,0
2968,250.13,0
2969,272.46,0
2970,258.37,0
2971,295.16,0
2972,723.9,0
2973,243.11,0
2974,339.68,0
2975,351.39,0
2976,505.51,0
2977,659.92,0
2978,289.79,0
2979,480.46,0
2980,334.3,0
2981,195.64,0
2982,368.7,0
2983,369.3,0
2984,260.18,0
2985,228.65,0
2986,358.2,0
2987,389.28,0
2988,310.83,0
2989,675.4,0
2990,384.15,0
2991,239.37,0
2992,300.63,0
2993,40531.31,1
2994,238.59,0
2995,342.63,0
2996,667.08,0
2997,178.04,0
2998,185.99,0
2999,365.78,0
3000,605.03,0
3001,107.59,0
3002,344.33,0
3003,350.45,0
3004,426.37,0
3005,758.49,0
3006,292.13,0
3007,349.4,0
3008,395.65,0
3009,274.86,0
3010,549.32,0
3011,229.9,0
3012,882.3,0
3013,547.26,0
3014,360.04,0
3015,247.45,0
3016,382.75,0
3017,342.04,0
3018,471.4,0
3019,301.11,0
3020,484.29,0
3021,393.89,0
3022,523.44,0
3023,811.02,0
3024,185.91,0
3025,677.76,0
3026,317.73,0
3027,765.03,0
3028,594.99,0
3029,453.7,0
3030,571.65,0
3031,210.2,0
3032,535.17,0
3033,192.12,0
3034,431.56,0
3035,214.42,0
3036,517.92,0
3037,628.01,0
3038,434.62,0
3039,434.3,0
3040,406.78,0
3041,800.96,0
3042,822.88,0
3043,706.94,0
3044,477.17,0
3045,494.89,0
3046,324.59,0
3047,314.11,0
3048,359.8,0
3049,303.26,0
3050,486.5,0
3051,290.23,0
3052,313.05,0
3053,621.3,0
3054,353.9,0
3055,252.24,0
3056,5714.74,1
3057,270.03,0
3058,565.74,0
3059,529.93,0
3060,354.88,0
3061,175.02,0
3062,345.62,0
3063,533.35,0
3064,506.53,0
3065,347.62,0
3066,1286.03,0
3067,573.82,0
3068,335.94,0
3069,479.85,0
3070,845.63,0
3071,151.33,0
3072,421.57,0
3073,865.68,0
3074,200.97,0
3075,473.34,0
3076,424.65,0
3077,766.9,0
3078,224.08,0
3079,296.21,0
3080,246.76,0
3081,313.61,0
3082,439.47,0
3083,464.41,0
3084,285.2,0
3085,470.19,0
3086,358.96,0
3087,313.13,0
3088,573.63,0
3089,382.54,0
3090,377.73,0
3091,350.68,0
3092,413.95,0
3093,389.67,0
3094,333.02,0
3095,684.73,0
3096,336.38,0
3097,289.32,0
3098,438.44,0
3099,426.83,0
3100,527.9,0
3101,151.42,0
3102,224.52,0
3103,245.56,0
3104,431.97,0
3105,455.73,0
3106,811.91,0
3107,1244.28,0
3108,199.39,0
3109,1133.32,0
3110,306.68,0
3111,528.45,0
3112,335.81,0
3113,408.31,0
3114,804.93,0
3115,360.48,0
3116,685.97,0
3117,283.1,0
3118,208.41,0
3119,605.55,0
3120,305.59,0
3121,454.88,0
3122,201.06,0
3123,234.21,0
3124,182.34,0
3125,298.65,0
3126,466.47,0
3127,695.46,0
3128,418.04,0
3129,636.48,0
3130,460.08,0
3131,514.14,0
3132,417.45,0
3133,567.57,0
3134,263.82,0
3135,356.84,0
3136,484.59,0
3137,739.33,0
3138,487.62,0
3139,889.44,0
3140,690.49,0
3141,410.41,0
3142,185.06,0
3143,387.66,0
3144,472.07,0
3145,371.65,0
3146,370.46,0
3147,265.07,0
3148,309.62,0
3149,346.26,0
3150,346.72,0
3151,1000.15,0
3152,389.23,0
3153,511.74,0
3154,349.54,0
3155,213.64,0
3156,251.7,0
3157,267.2,0
3158,399.63,0
3159,550.07,0
3160,337.12,0
3161,222.18,0
3162,267.94,0
3163,405.79,0
3164,430.62,0
3165,358.62,0
3166,332.32,0
3167,155.55,0
3168,372.13,0
3169,395.63,0
3170,349.02,0
3171,387.94,0
3172,280.39,0
3173,215.37,0
3174,192.52,0
3175,577.48,0
3176,408.18,0
3177,424.17,0
3178,728.74,0
3179,647.76,0
3180,710.11,0
3181,431.24,0
3182,684.8,0
3183,381.85,0
3184,661.95,0
3185,643.28,0
3186,544.44,0
3187,435.95,0
3188,235.49,0
3189,396.64,0
3190,229.02,0
3191,465.79,0
3192,353.72,0
3193,334.49,0
3194,711.9,0
3195,205.62,0
3196,544.51,0
3197,666.28,0
3198,314.71,0
3199,438.38,0
3200,303.46,0
3201,330.79,0
3202,571.5,0
3203,792.91,0
3204,539.89,0
3205,554.91,0
3206,443.09,0
